tpu_code,active_ingredient,strength,form,amount_numerator,amount_numerator_unit,amount_denominator_unit,name,manufacturer_name
781295,calcium chloride dihydrate + dextrose + magnesium chloride hexahydrate + sodium chloride + sodium lactate,25.73 mg/100 mL + 2.273 g/100 mL + 10.17 mg/100 mL + 578.6 mg/100 mL + 392.5 mg/100 mL,solution for peritoneal dialysis,2,L,bag,CAPD/DPCA 4,"FRESENIUS MEDICAL CARE, GERMANY"
563905,iopromide,38.44 g/50 mL,solution for injection,50,mL,vial,ULTRAVIST 370,"BAYER, KOREA"
564259,kanamycin,1 g,powder for solution for injection,,,vial,KANAMYCIN,เอ.เอ็น.บี. ลาบอราตอรี่
564271,kanamycin,1 g,powder for solution for injection,,,vial,K-M-H,เอ็ม.แอนด์.เอ็ช. แมนูแฟคเจอริ่ง
640930,guaifenesin + pseudoephedrine hydrochloride + triprolidine hydrochloride,100 mg/5 mL + 30 mg/5 mL + 1.25 mg/5 mL,syrup,60,mL,bottle,PABRON SN,โอลิค
641769,zidovudine,50 mg/5 mL,syrup,240,mL,bottle,RETROVIR,"GLAXOSMITHKLINE, AUSTRALIA"
642184,paracetamol,120 mg/5 mL,syrup,3.85,L,gallon,THOHO SYRUP (ORANGE),ที.แมน. ฟาร์มา
781945,tramadol hydrochloride,50 mg,"capsule, hard",,,capsule,AMANDA,ยูนีซัน
562291,furosemide,250 mg/25 mL,solution for injection,25,mL,vial,FURETIC,สยามเภสัช
565020,levofloxacin,500 mg/100 mL,solution for infusion,100,mL,vial,LEVOX,"CLARIS LIFESCIENCES, INDIA"
567593,mannitol,20 g/100 mL,solution for infusion,250,mL,bag,MANNITOL 20%,"CHI SHENG CHEMICAL, TAIWAN"
801184,sertraline,50 mg,film-coated tablet,,,tablet,ZOTALINE,เอ็ม.แอนด์.เอ็ช. แมนูแฟคเจอริ่ง
896728,ephedrine hydrochloride,250 mg/100 mL,"nasal drops, solution",10,mL,bottle,EPHEDRINE NS. 0.25%,โรงพยาบาลขอนแก่น
900994,betamethasone dipropionate + iodine + potassium iodide,5 g/100 mL + 10 g/100 mL,oral solution,60,mL,bottle,LUGOL,โรงพยาบาลขอนแก่น
901033,betamethasone dipropionate + iodine + potassium iodide,5 g/100 mL + 10 g/100 mL,oral solution,240,mL,bottle,LUGOL,โรงพยาบาลขอนแก่น
901014,betamethasone dipropionate + iodine + potassium iodide,5 g/100 mL + 10 g/100 mL,oral solution,120,mL,bottle,LUGOL,โรงพยาบาลขอนแก่น
901051,betamethasone dipropionate + iodine + potassium iodide,5 g/100 mL + 10 g/100 mL,oral solution,500,mL,bottle,LUGOL,โรงพยาบาลขอนแก่น
641879,albendazole,200 mg/5 mL,oral suspension,10,mL,bottle,ALBEN-VC,เวสโก ฟาร์มาซูติคอล
642454,cetirizine hydrochloride,5 mg/5 mL,syrup,60,mL,bottle,CISTAMINE,แอล.บี.เอส. แลบบอเรตอรี่
643525,bambuterol hydrochloride,10 mg,tablet,,,tablet,BAMBEC,"ASTRAZENECA, CHINA"
643732,tolperisone hydrochloride,50 mg,film-coated tablet,,,tablet,BIOCALM,ไบโอแลป
570310,metronidazole,500 mg/100 mL,solution for infusion,100,mL,vial,MEDIZOLE,ยูโทเปี้ยน
571557,netilmicin,100 mg/2 mL,solution for injection,2,mL,vial,TIMYCIN,แอตแลนติค
574597,pentazocine,30 mg/1 mL,solution for injection,1,mL,ampoule,PANGON,เวสโก ฟาร์มาซูติคอล
549789,ceftriaxone,250 mg,powder for solution for injection/infusion,,,vial,CARATRI,"AUROBINDO PHARMA, INDIA"
624017,chlorphenamine maleate + paracetamol,750 mcg/5 mL + 120 mg/5 mL,syrup,60,mL,bottle,DECORSON,ไทยแจแปนแลบบอเรเตอรี่ส์
633500,prednisolone,15 mg/5 mL,syrup,60,mL,bottle,LIQUIPRED,อินเตอร์ไทย ฟาร์มาซูติเคิ้ล แมนูแฟคเจอริ่ง
567765,mannitol,20 g/100 mL,solution for infusion,100,mL,bag,MANITON,"SHINLIN SINSENG PHARMACEUTICAL, CHINA"
669789,"poliomyelitis, live attenuated type 1 + poliomyelitis, live attenuated type 2 + poliomyelitis, live attenuated type 3",1 vaccinating dose + 1 vaccinating dose + 1 vaccinating dose,oral solution,10,dose,vial,OPVERO,"SANOFI PASTEUR, FRANCE"
901532,phenolic compound,500 mg/100 mL,cutaneous solution,450,mL,bottle,POSE-CRESOL,โรงพยาบาลราชบุรี
901550,phenolic compound,500 mg/100 mL,cutaneous solution,1,L,gallon,POSE-CRESOL,โรงพยาบาลราชบุรี
901634,sodium nitrate,500 mg/100 mL,gargle/mouthwash,240,mL,bottle,SODIUM NITRATE,สถาบันธัญญารักษ์
554976,sulfamethoxazole + trimethoprim,400 mg/5 mL + 80 mg/5 mL,solution for injection,5,mL,ampoule,BACTRIM,โรชไทยแลนด์
558207,calcium chloride + dextrose + potassium chloride + sodium acetate trihydrate + sodium chloride,20 mg/100 mL + 10 g/100 mL + 30 g/100 mL + 380 mg/100 mL + 600 g/100 mL,solution for infusion,1,L,bag,ARI-10,ไทยนครพัฒนา
562757,gentamicin,80 mg/2 mL,solution for injection,2,mL,vial,GENTAMICIN MEIJI,ไทยเมจิฟาร์มาซิวติคัล
563161,haloperidol,5 mg/1 mL,solution for injection,1,mL,vial,HALO-P,พี.พี. แลบอราตอรี่ส์
563188,haloperidol,5 mg/1 mL,solution for injection,1,mL,vial,HALOMED,MEDIFIVE PHARMA
905404,sodium chloride,900 mg/100 mL,solution for infusion,1,L,bag,SODIUM CHLORIDE 0.9%,"EURO-MED LABORATORIES, PHILIPPINES"
906517,loratadine,10 mg,tablet,,,tablet,CLARIGY,เบสซี่แอรอน
907928,minerals + multivitamins,,"capsule, soft",,,capsule,IMUVIT,"SWISS CAPS LOHNHERSTELLUNGS, SWITZERLAND"
634870,salbutamol,2 mg/5 mL,syrup,60,mL,bottle,ANTOLIN,โปรเกรสแลบ
634938,salbutamol,2 mg/5 mL,syrup,60,mL,bottle,ASMOL,สุพงษ์เภสัช
730407,beclometasone dipropionate + formoterol fumarate dihydrate,100 mcg/1 dose + 6 mcg/1 dose,"pressurised inhalation, solution",120,dose,actuation,FOSTER,"CHIESI FARMACEUTICI, ITALY"
894695,dextrose + sodium chloride,20 g/100 mL + 450 mg/100 mL,solution for infusion,1,L,bottle,D-20-S/2,โรงพยาบาลราชบุรี
894844,dextrose + sodium chloride,30 g/100 mL + 450 mg/100 mL,solution for infusion,1,L,bottle,D-30-S/2,โรงพยาบาลราชบุรี
894960,dextrose + sodium chloride,50 g/100 mL + 450 mg/100 mL,solution for infusion,1,L,bottle,D-50-S/2,โรงพยาบาลราชบุรี
737335,sildenafil,50 mg,film-coated tablet,,,tablet,SIDEGRA,องค์การเภสัชกรรม
741864,imipramine hydrochloride,25 mg,coated tablet,,,tablet,MINAPINE,สหแพทย์เภสัช
744321,dextrose + potassium chloride + sodium chloride + sodium citrate dihydrate,2.025 g/3.3 g + 225 mg/3.3 g + 390 mg/3.3 g + 435 mg/3.3 g,powder for oral solution,3.3,g,sachet,MINERA R.O.,บี.เอ็ล.ฮั้ว
745625,amylmetacresol + ascorbic acid + dichlorobenzyl alcohol,600 mcg + 100 mg + 1.2 mg,lozenge,,,lozenge,THROATSIL OTC (ORANGE),มิลลิเมด
673385,meningococcal polysaccharide group A + meningococcal polysaccharide group C + meningococcal polysaccharide group W135 + meningococcal polysaccharide group Y,50 mcg + 50 mcg + 50 mcg + 50 mcg,powder and solvent for suspension for injection,,,vial,MENCEVAX ACWY (MONODOSE),"GLAXOSMITHKLINE BIOLOGICALS, BELGIUM"
750452,calcium chloride,10 g/100 mL,solution for injection,10,mL,vial,CALCIUM CHLORIDE,โรงพยาบาลศิริราช
757151,aluminium hydroxide + magnesium trisilicate + peppermint oil,120 mg + 250 mg + 3 mcL,tablet,,,tablet,MAGNESIUM TRISILICATE,สหแพทย์เภสัช
636789,sulfamethoxazole + trimethoprim,200 mg/5 mL + 40 mg/5 mL,oral suspension,4,L,bottle,CO-TRIMOXAZOLE PAEDIATRIC,สหแพทย์เภสัช
636817,sulfamethoxazole + trimethoprim,200 mg/5 mL + 40 mg/5 mL,oral suspension,4,L,gallon,CO-TRIMOXAZOLE PAEDIATRIC,สหแพทย์เภสัช
636791,sulfamethoxazole + trimethoprim,200 mg/5 mL + 40 mg/5 mL,oral suspension,60,mL,bottle,CO-TRIMOXAZOLE PAEDIATRIC,สหแพทย์เภสัช
637267,sulfamethoxazole + trimethoprim,200 mg/5 mL + 40 mg/5 mL,oral suspension,60,mL,bottle,MAXTRIM,เอส.เอส.พี. ลาบอราตอรี่
637440,sulfamethoxazole + trimethoprim,200 mg/5 mL + 40 mg/5 mL,oral suspension,60,mL,bottle,MICROTRIM,เบสซี่แอรอน
637464,sulfamethoxazole + trimethoprim,200 mg/5 mL + 40 mg/5 mL,oral suspension,60,mL,bottle,MOXA,เยาวราช
637618,sulfamethoxazole + trimethoprim,200 mg/5 mL + 40 mg/5 mL,oral suspension,60,mL,bottle,NYMOXOL,นิวยอร์ค เคมีเกิ้ล
637694,sulfamethoxazole + trimethoprim,200 mg/5 mL + 40 mg/5 mL,oral suspension,60,mL,bottle,PATARTIM PAEDIATRIC,พาตาร์แลบ
638110,sulfamethoxazole + trimethoprim,200 mg/5 mL + 40 mg/5 mL,oral suspension,60,mL,bottle,TRIMAZOLE,นิด้า ฟาร์มา
638134,sulfamethoxazole + trimethoprim,200 mg/5 mL + 40 mg/5 mL,oral suspension,60,mL,bottle,TRIMETRIM,เรมี่ฟาร์ม
638240,sulfamethoxazole + trimethoprim,200 mg/5 mL + 40 mg/5 mL,oral suspension,60,mL,bottle,TRIMOXTRIM,เอเชี่ยนยูเนียนแล็บบอราตอรี่ส์
551859,chloramphenicol,1 g,powder for solution for injection,,,vial,PHENICOL,นิด้า ฟาร์มา
555444,cyanocobalamin,2 mg/1 mL,solution for injection,1,mL,ampoule,VITAMIN B12,บุคคโลเทรดดิ้ง
565771,lidocaine hydrochloride,2 g/100 mL,solution for injection,10,mL,vial,CHALOCAINE 2%,แอล.บี.เอส. แลบบอเรตอรี่
770042,banded krait antivenin,600 mcg/1 mL,powder and solvent for solution for injection,10,mL,vial,BANDED KRAIT ANTIVENIN,สถานเสาวภา สภากาชาดไทย
1149520,potassium chloride,500 mg/5 mL,syrup,60,mL,bottle,POTASSEE,ห้างขายยาตราเจ็ดดาว
908456,glimepiride,1 mg,tablet,,,tablet,LOSU-1,ยูนีซัน
773055,sodium bicarbonate,2.5 g/100 mL,"ear drops, solution",15,mL,bottle,SODIUM BICARBONATE EAR DROPS,โรงพยาบาลศิริราช
774620,trichloroacetic acid,50 g/100 mL,cutaneous solution,60,mL,bottle,TRICHLOROACETIC ACID,โรงพยาบาลศิริราช
680736,follitropin alfa,150 iu/0.3 mL,solution for injection,0.3,mL,prefilled syr,FOLLITROPE,"LG LIFE SCIENCES, KOREA"
683729,almitrine,50 mg,tablet,,,tablet,VECTARION,"LES LABORATOIRES SERVIER, FRANCE"
582917,ambroxol hydrochloride,30 mg/5 mL,syrup,60,mL,bottle,AMAZOL,พอนด์เคมีคอล
582955,ambroxol hydrochloride,30 mg/5 mL,syrup,60,mL,bottle,AMBROCIN,สหแพทย์เภสัช
583282,ambroxol hydrochloride,30 mg/5 mL,syrup,60,mL,bottle,BROXOL,มาซา แลบ
583346,ambroxol hydrochloride,30 mg/5 mL,syrup,60,mL,bottle,BROXXOL,ห้างขายยาตราเจ็ดดาว
583442,ambroxol hydrochloride,30 mg/5 mL,syrup,60,mL,bottle,FASOLVAN,ห้างขายยาตราเจ็ดดาว
579572,testosterone cypionate,200 mg/2 mL,solution for injection,2,mL,ampoule,CYPIONAX,ที.พี. ดรัก แลบบอราทอรี่ส์
758693,clomipramine hydrochloride,50 mg,"capsule, hard",,,capsule,INARYL 50,สหแพทย์เภสัช
762927,japanese encephalitis virus inactivated vaccine,,powder and solvent for suspension for injection,,,vial,J.E. BEIJING-GPO,องค์การเภสัชกรรม
674425,potassium chloride + sodium chloride,150 mg/100 mL + 900 mg/100 mL,solution for infusion,1,L,bottle,0.15% POTASSIUM CHLORIDE AND 0.9% SODIUM CHLORIDE B.P.,ไทยโอซูก้า
894941,dextrose + sodium chloride,50 g/100 mL + 450 mg/100 mL,solution for infusion,500,mL,bottle,D-50-S/2,โรงพยาบาลราชบุรี
770279,betamethasone dipropionate,500 mcg/1 mL,cutaneous solution,30,mL,bottle,BEPROGEL,"HOE PHARMACEUTICALS, MALAYSIA"
568290,epinephrine + mepivacaine hydrochloride,1.25 mg/100 mL + 2 g/100 mL,solution for injection,5,mL,vial,SCANDINIBSA FORTE,"LABORATORIOS INIBSA, SPAIN"
569213,methylprednisolone,1 g,powder for solution for injection/infusion,,,vial,MADOMED,แอล.บี.เอส. แลบบอเรตอรี่
570135,metronidazole,500 mg/100 mL,solution for infusion,100,mL,vial,BIOGYL,ไบโอแลป
570458,metronidazole,500 mg/100 mL,solution for infusion,100,mL,vial,NOVAMET,"CLARIS LIFESCIENCES, INDIA"
570470,metronidazole,500 mg/100 mL,solution for infusion,100,mL,vial,METRONIDAZOLE B.P.,"MARCK BIOSCIENCES, INDIA"
570573,metronidazole,500 mg/100 mL,solution for infusion,100,mL,vial,METROZYL,เอ็ม.แอนด์.เอ็ช. แมนูแฟคเจอริ่ง
570637,metronidazole,500 mg/100 mL,solution for infusion,100,mL,vial,METRONIDAZOL-RATIOPHARM,"MERCKLE, GERMANY"
670031,phentermine resinate,15 mg,"capsule, hard",,,capsule,DUROMINE,"DOUGLAS MANUFACTURING, NEW ZEALAND"
784405,ethinylestradiol + levonorgestrel,30 mcg + 150 mcg,coated tablet,28,tablets,pack,EMMA-28,มิลลิเมด
785803,ascorbic acid,100 mg,tablet,,,tablet,HICEE 100 SWEETLETS,อินเตอร์ไทย ฟาร์มาซูติเคิ้ล แมนูแฟคเจอริ่ง
644817,clobetasol propionate,50 mg/100 g,ointment,100,g,tube,DERMOVATE,"GLAXO WELLCOME OPERATIONS, U.K."
555519,desmopressin acetate,100 mcg/1 mL,solution for injection,1,mL,ampoule,MINIRIN,"FERRING, SWEDEN"
557870,dextrose,50 g/100 mL,solution for injection,20,mL,ampoule,DEXTROSE,พี.พี. แลบอราตอรี่ส์
573795,paliperidone,75 mg/0.75 mL,prolonged-release suspension for injection,0.75,mL,prefilled syr,INVEGA SUSTENNA,"JANSSEN PHARMACEUTICA, BELGIUM"
576696,propofol,200 mg/20 mL,emulsion for injection/infusion,20,mL,ampoule,PROPOFOL,"ORIENTAL CHEMICAL WORKS, TAIWAN"
576736,propofol,200 mg/20 mL,emulsion for injection/infusion,20,mL,ampoule,ANEPOL,"HANA PHARM, KOREA"
558037,dextrose,50 g/100 mL,solution for injection/infusion,100,mL,bag,DEXTROSE 50% B.P.,ไทยโอซูก้า
561247,dobutamine,250 mg/20 mL,concentrate for solution for infusion,20,mL,vial,DOBUTAMINE HYDROCHLORIDE CONCENTRATE,GOLDSHIELD PHARMACEUTICALS
566679,lincomycin,600 mg/2 mL,solution for injection,2,mL,vial,LINCOTIN,มิลลิเมด
566717,lincomycin,600 mg/2 mL,solution for injection,2,mL,vial,LINCO,เยนเนอร์ราลดรั๊กส์เฮ้าส์
743584,aluminium hydroxide + magnesium hydroxide,200 mg/5 mL + 125 mg/5 mL,oral suspension,240,mL,bottle,ALMAG MILK,บี.เอ็ล.ฮั้ว
743623,aluminium hydroxide + magnesium hydroxide,200 mg/5 mL + 125 mg/5 mL,oral suspension,240,mL,bottle,AMACONE,บี.เอ็ล.ฮั้ว
800007,hyaluronic acid + lidocaine,20 mg/1 mL + 3 mg/1 mL,gel for injection,0.5,mL,prefilled syr,RESTYLANE PERLANE LIDOCAINE,"Q-MED, SWEDEN"
759891,carbocisteine,2.7 g,powder for oral solution,,,sachet,FLUIFORT,โปลิฟาร์ม
766902,calcium carbonate,600 mg,tablet,,,tablet,BO-NE-CA,แอล.พี. แสตนดาร์ดแลบบอราทอรีส์
767209,dimenhydrinate,50 mg,tablet,,,tablet,DIMENHYDRINATE,องค์การเภสัชกรรม
774180,calcium chloride,10 g/100 mL,solution for injection,250,mL,vial,CALCIUM CHLORIDE INJECTION,โรงพยาบาลศิริราช
637897,sulfamethoxazole + trimethoprim,200 mg/5 mL + 40 mg/5 mL,oral suspension,3.6,L,bottle,SULBACTA,โอลัน-เคมเมด
638096,sulfamethoxazole + trimethoprim,200 mg/5 mL + 40 mg/5 mL,oral suspension,60,mL,bottle,TRIFATRIM,แอคดอน
638083,sulfamethoxazole + trimethoprim,200 mg/5 mL + 40 mg/5 mL,oral suspension,4,L,gallon,TRIFATRIM,แอคดอน
642006,paracetamol,100 mg/1 mL,"oral drops, solution",15,mL,bottle,PAMOL DROPS,พาตาร์แลบ
638264,sulfamethoxazole + trimethoprim,200 mg/5 mL + 40 mg/5 mL,oral suspension,60,mL,bottle,TYCOSUL CHILDREN,ที.โอ. ฟาร์ม่า
641949,paracetamol,100 mg/1 mL,"oral drops, solution",15,mL,bottle,DEPYRET,ที.โอ. ฟาร์ม่า
770969,potassium chloride,500 mg/5 mL,syrup,240,mL,bottle,POTASSEE,ห้างขายยาตราเจ็ดดาว
917795,potassium chloride,500 mg/5 mL,syrup,120,mL,bottle,POTASSEE,ห้างขายยาตราเจ็ดดาว
772215,sodium fluoride,2 g/100 g,dental gel,50,g,tube,SODIUM FLUORIDE GEL,โรงพยาบาลศิริราช
773212,amphotericin b,100 mg/100 mL,"eye drops, solution",10,mL,bottle,AMPHOTERICIN B EYE DROPS,โรงพยาบาลศิริราช
639984,guaifenesin + theophylline,30 mg/5 mL + 50 mg/5 mL,syrup,60,mL,bottle,QULINE,วี.เอส. ฟาร์ม่า
646370,estriol + lactobacillus acidophilus agent,30 mcg + 0.1 billion organisms,vaginal tablet,,,tablet,GYNOFLOR,"AMAREG, GERMANY"
647796,pyridostigmine bromide,60 mg,coated tablet,,,tablet,MESTINON,"LABIANA PHARMACEUTICALS, SPAIN"
739726,clobetasol propionate,50 mg/100 g,ointment,15,g,tube,DERMOVATE,"GLAXO WELLCOME OPERATIONS, U.K."
644791,clobetasol propionate,50 mg/100 g,ointment,5,g,tube,DERMOVATE,"GLAXO WELLCOME OPERATIONS, U.K."
655179,amphotericin b,50 mg,powder for solution for infusion,,,vial,AMPHOTERICIN B ASENCE,"AMBALAL SARABHAI ENTERPRISES, INDIA"
663175,insulin human + isophane insulin,30 iu/1 mL + 70 iu/1 mL,suspension for injection,3,mL,cartridge,BIOSULIN 30/70,"M.J. BIOPHARM, INDIA"
674674,epoetin alfa,3000 iu/0.3 mL,solution for injection,0.3,mL,prefilled syr,EPREX,"CILAG, SWITZERLAND"
680801,follitropin alfa,75 iu,powder for solution for injection,,,vial,GONAL-F,"MERCK SERONO, SWITZERLAND"
747885,dextrose + potassium chloride + sodium chloride + sodium citrate dihydrate,1.8 g/2.519 g + 134 mg/2.519 g + 342 mg/2.519 g + 243 mg/2.519 g,powder for oral solution,2.519,g,sachet,DESALT,ห้างขายยาตราเจ็ดดาว
773980,magnesium chloride,5 g/100 mL,oral solution,1,L,bottle,MAGNESIUM CHLORIDE,โรงพยาบาลศิริราช
773967,magnesium chloride,5 g/100 mL,oral solution,100,mL,bottle,MAGNESIUM CHLORIDE,โรงพยาบาลศิริราช
895341,phosphate + sodium,1.45 mmol/15 mL + 2 mmol/15 mL,oral solution,60,mL,bottle,JOULIE 'S SOLUTION,โรงพยาบาลราชบุรี
905055,carboplatin,450 mg/45 mL,concentrate for solution for infusion,45,mL,vial,CARBOPLATIN PFIZER,"PFIZER (PERTH) PTY LIMITED, AUSTRALIA"
749738,gefitinib,250 mg,film-coated tablet,,,tablet,IRESSA,"ASTRAZENECA, U.K."
755313,salbutamol,100 mcg/1 dose,"pressurised inhalation, suspension",200,dose,actuation,SALVO,"JEWIM PHARMACEUTICAL, CHINA"
760555,clobetasol propionate,50 mg/100 g,cream,5,g,tube,DELACOR,ยูเมด้า
873096,clobetasol propionate,50 mg/100 g,cream,15,g,tube,HOFVATE,โอสถอินเตอร์ แลบบอราทอรีส์
