tpu_code,active_ingredient,strength,form,amount_numerator,amount_numerator_unit,amount_denominator_unit,name,manufacturer_name
373354,metronidazole,400 mg,film-coated tablet,,,tablet,MEPAGYL 400,ไทยนครพัฒนา
310422,glibenclamide,5 mg,tablet,,,tablet,DIBELET,แอตแลนติค
314635,glipizide,5 mg,tablet,,,tablet,DIPAZIDE,สยามเภสัช
320312,efavirenz,600 mg,film-coated tablet,,,tablet,EFAVIRENZ,"RANBAXY LABORATORIES, INDIA"
320884,dextromethorphan hydrobromide,15 mg,tablet,,,tablet,EIFCOF-G,บางกอกแล็ป แอนด์ คอสเมติค
321949,serratiopeptidase,5 mg,film-coated tablet,,,tablet,ENZEN,ยูโทเปี้ยน
361298,bisoprolol fumarate + hydrochlorothiazide,2.5 mg + 6.25 mg,film-coated tablet,,,tablet,LODOZ,"MERCK KGAA, GERMANY"
362718,prazosin,2 mg,tablet,,,tablet,LOPRESS,สยามเภสัช
365263,ketoconazole,200 mg,tablet,,,tablet,MADIKET,อินแพคฟาร์มา
370555,acetazolamide,250 mg,tablet,,,tablet,MEDENE,มาซา แลบ
372582,cloxacillin,500 mg,"capsule, hard",,,capsule,MEICLOX,เอ็ม.แอนด์.เอ็ช. แมนูแฟคเจอริ่ง
367460,roxithromycin,300 mg,film-coated tablet,,,tablet,MANROXIN,ที.แมน. ฟาร์มา
371254,prednisolone,5 mg,"capsule, hard",,,capsule,MEDISOLONE,เวชบริการ
372569,cloxacillin,500 mg,"capsule, hard",,,capsule,MEICLOX,"P.T. MEIJI PHARMACEUTICAL INDUSTRIES, INDONESIA"
376236,metronidazole,200 mg,tablet,,,tablet,METRONIDAZOLE,ไบร์วู๊ดฟาร์มาซูติคอล
328836,flunarizine,5 mg,"capsule, hard",,,capsule,FLUNADIAN,ห้างขายยาตราเจ็ดดาว
329018,flunarizine,5 mg,"capsule, hard",,,capsule,FLUNARIZINE,ยูโทเปี้ยน
329854,paracetamol,300 mg,tablet,,,tablet,FOB FE,พัฒนาการเภสัช
322579,erythromycin,250 mg,film-coated tablet,,,tablet,ERYTHRON,โมเดอร์นแมนู
325008,famciclovir,125 mg,film-coated tablet,,,tablet,FAMVIR,"SMITHKLINE BEECHAM PHARMACEUTICALS, U.K."
325856,clarithromycin,500 mg,film-coated tablet,,,tablet,FASCAR 500,ยูนีซัน
326937,flunarizine,5 mg,"capsule, hard",,,capsule,FINELIUM-DAE,พี.พี. แลบอราตอรี่ส์
374888,metformin hydrochloride,850 mg,film-coated tablet,,,tablet,METFORMIN RX 850,ไอ.ดี.เอส. แมนูแฟคเจอริ่ง
308408,niclosamide + phenolphthalein,500 mg + 25 mg,tablet,,,tablet,DEZIN,แมคโครฟาร์
309298,amoxicillin,250 mg,"capsule, hard",,,capsule,DIAMOXYCAP-250,อินแพคฟาร์มา
310446,chlorpropamide,250 mg,tablet,,,tablet,DIBEMIDE,สุพงษ์เภสัช
310666,hydroxyzine hydrochloride,10 mg,tablet,,,tablet,DICARAX-10,ชุมชนเภสัชกรรม
371427,guaifenesin + pseudoephedrine hydrochloride,200 mg + 30 mg,"capsule, soft",,,capsule,MEDITUSSIN,เมดิแคป
373515,procaterol,50 mcg,tablet,,,tablet,MEPTIN,"OTSUKA PHARMACEUTICAL, JAPAN"
373832,betahistine mesilate,6 mg,tablet,,,tablet,MERLIN,ที.โอ. เคมีคอลส์ (1979) (กรุงเทพฯ)
358707,folinic acid,15 mg,tablet,,,tablet,LEUCOVORIN,"TEVA PHARMACEUTICAL, ISRAEL"
361377,bisoprolol fumarate + hydrochlorothiazide,5 mg + 6.25 mg,film-coated tablet,,,tablet,LODOZ,"MERCK SANTE, FRANCE"
367795,levonorgestrel,750 mcg,tablet,2,tablets,pack,MARY PINK,ไบร์วู๊ดฟาร์มาซูติคอล
372181,hydroxyzine hydrochloride,10 mg,film-coated tablet,,,tablet,MED-XYZARAX,เวชบริการ
374153,metronidazole,250 mg,"capsule, hard",,,capsule,METAZAL,เอช.เค. ฟาร์มาซูติคอล
376788,sulfamethoxazole + trimethoprim,800 mg + 160 mg,tablet,,,tablet,METTRYN FORTE,พอนด์เคมีคอล
376844,sulfamethoxazole + trimethoprim,800 mg + 160 mg,tablet,,,tablet,METXAPRIM FORTE,เยนเนอร์ราลดรั๊กส์เฮ้าส์
376987,sulfamethoxazole + trimethoprim,800 mg + 160 mg,tablet,,,tablet,MEZINE FORTE,บูรพาโอสถ
313513,carvedilol,6.25 mg,tablet,,,tablet,DILATREND 6.25,"BOEHRINGER MANNHEIM, GERMANY"
315821,diazepam,5 mg,"capsule, hard",,,capsule,DITRAN-5,ห้างยาไทย
318489,doxazosin,4 mg,tablet,,,tablet,DOZA-4,พาตาร์แลบ
310728,hydrochlorothiazide,50 mg,tablet,,,tablet,DICHLOTRIDE,เอ็ม.แอนด์.เอ็ช. แมนูแฟคเจอริ่ง
461629,tramadol hydrochloride,100 mg,"prolonged-release capsule, hard",,,capsule,TRADONAL SR 100,"TEMMLER PHARMA GMBH, GERMANY"
464739,amitriptyline hydrochloride,10 mg,film-coated tablet,,,tablet,TRIPZOL 10,เมดิซีน โปรดักส์
465075,cetirizine hydrochloride,10 mg,film-coated tablet,,,tablet,TRIZ,"INDOCO REMEDIES, INDIA"
467455,hyoscine butylbromide + paracetamol,10 mg + 500 mg,film-coated tablet,,,tablet,UNIGAN,ยูนีซัน
273102,aspirin,100 mg,tablet,,,tablet,CARDIPRIN 100,"RECKITT BENCKISER HEALTHCARE, U.K."
275961,cinnarizine,25 mg,tablet,,,tablet,CELENID,ไบโอแลป
276763,propranolol hydrochloride,40 mg,film-coated tablet,,,tablet,CENOL-40,มาซา แลบ
278107,paracetamol,325 mg,tablet,,,tablet,CETAMOL 325,บี.เจ. (เบญจโอสถ)
278508,cetirizine hydrochloride,10 mg,film-coated tablet,,,tablet,CETIRIZINE DIHYDROCHLORIDE,บางกอกแล็ป แอนด์ คอสเมติค
315747,phenytoin sodium,100 mg,"capsule, hard",,,capsule,DITOMED,ยูโทเปี้ยน
317630,doxazosin,1 mg,tablet,,,tablet,DOXAZOSIN,"DRAGENOPHARM APOTHEKER PUSCHL, GERMANY"
319819,amoxicillin,250 mg,"capsule, hard",,,capsule,DYMOXIN-PI,ชุมชนเภสัชกรรม
321661,mebendazole,300 mg,film-coated tablet,,,tablet,ENDAZOLE,มาซา แลบ
326698,paracetamol,325 mg,tablet,,,tablet,FERAMOL,แลชแมน
367321,minoxidil,10 mg,tablet,,,tablet,MANOXIDIL,แหลมทองการแพทย์
367571,loperamide,2 mg,tablet,,,tablet,MANTIL,ที.แมน. ฟาร์มา
369525,loperamide,2 mg,tablet,,,tablet,MECODIUM,เคมีภัณฑ์ เมดิคอล
369685,paracetamol,325 mg,tablet,,,tablet,MEDAMOL,เวชบริการ
370333,chloramphenicol,250 mg,coated tablet,,,tablet,MED-CHLORAMP,เวชบริการ
333294,griseofulvin,125 mg,tablet,,,tablet,FUSOVIN,เจริญเภสัชแล็บ
333531,griseofulvin,125 mg,tablet,,,tablet,G-125,ฟาร์สเป็ค
336784,acarbose,50 mg,tablet,,,tablet,GLUCOBAY 50,"BAYER HEALTHCARE, GERMANY"
337203,chlorpropamide,250 mg,tablet,,,tablet,GLUCONOR,นิวไลฟ์ฟาร์ม่า
338529,cyanocobalamin,1 mg,tablet,,,tablet,GNC VITAMIN B-12 1000,"NUTRA MANUFACTURING, U.S.A."
468123,cetirizine hydrochloride,10 mg,film-coated tablet,,,tablet,UPTEC,มาซา แลบ
468785,phenazopyridine + sulfamethizole + tetracycline,50 mg + 250 mg + 125 mg,"capsule, hard",,,capsule,UROSED,ที.พี. ดรัก แลบบอราทอรี่ส์
469398,phenazopyridine,100 mg,"capsule, hard",,,capsule,UZONE-T,ยูโทเปี้ยน
471852,cinnarizine,25 mg,tablet,,,tablet,VERTICIN,แอคดอน
369064,mecobalamin,500 mcg,film-coated tablet,,,tablet,MEBAAL-500,"WINDLAS BIOTECH, INDIA"
316221,alprazolam,1 mg,tablet,,,tablet,DIZOLAM,แอตแลนติค
317496,hydroxyzine hydrochloride,25 mg,film-coated tablet,,,tablet,DORMIRAX 25,บูรพาโอสถ
320982,piracetam,400 mg,"capsule, hard",,,capsule,EMATAM,นิวไลฟ์ฟาร์ม่า
366357,norfloxacin,200 mg,"capsule, hard",,,capsule,MANO FLOX-200,แหลมทองการแพทย์
367851,alprazolam,1 mg,tablet,,,tablet,MARZOLAM 1,แหลมทองการแพทย์
368992,mebendazole,100 mg,tablet,,,tablet,MEBA,โปลิฟาร์ม
369142,mebendazole,100 mg,tablet,,,tablet,MEBENCAR,อังกฤษตรางู
371055,norfloxacin,200 mg,"capsule, hard",,,capsule,MEDIC-NOR 200,สหแพทย์เภสัช
371212,brompheniramine maleate + phenylephrine hydrochloride,4 mg + 10 mg,tablet,,,tablet,MEDIMEGEN,เกร๊ทเตอร์ฟาร์ม่า
371462,furosemide,40 mg,tablet,,,tablet,ME-DIURESIX,เวชบริการ
372480,calcium carbonate + simeticone,500 mg + 60 mg,tablet,,,tablet,MEGAGEL,เจริญเภสัชแล็บ
375836,thiamazole,5 mg,tablet,,,tablet,METPAZOLE,นิวไลฟ์ฟาร์ม่า
377877,clindamycin,150 mg,"capsule, hard",,,capsule,MILLDA,มิลลิเมด
378095,chlorphenamine maleate + paracetamol + pseudoephedrine hydrochloride,2 mg + 500 mg + 30 mg,film-coated tablet,,,tablet,MIMED COLD,มิลลิเมด
327806,ciprofloxacin,250 mg,film-coated tablet,,,tablet,FLOXA,ปรูฟฟ์
328108,flunarizine,5 mg,"capsule, hard",,,capsule,FLOXIN,เภสัชกรรมศรีประสิทธิ์
329975,dimenhydrinate,50 mg,tablet,,,tablet,FOB-RAMIN,พัฒนาการเภสัช
330432,ciprofloxacin,250 mg,film-coated tablet,,,tablet,FOREXIN,โปลิฟาร์ม
331788,flunarizine,5 mg,"capsule, hard",,,capsule,FUCIMED,ห้างยาไทย
330510,metformin hydrochloride,500 mg,film-coated tablet,,,tablet,FORMIN-500,สหแพทย์เภสัช
331742,mebendazole,500 mg,tablet,,,tablet,FUBEN 500,ที.โอ. ฟาร์ม่า
331973,mebendazole,500 mg,tablet,,,tablet,FUGACAR,โอลิค
466271,benzalkonium chloride + benzocaine + tyrothricin,500 mcg + 1 mg + 2 mg,lozenge,,,lozenge,TYZOCIN,ที.โอ. ฟาร์ม่า
360170,cloxacillin,250 mg,"capsule, hard",,,capsule,LIDOXIN 250,ยูนีซัน
360780,tibolone,2.5 mg,tablet,,,tablet,LIVIAL,"P.T. ORGANON, INDONESIA"
364068,carbocisteine,500 mg,"capsule, hard",,,capsule,LOVISCOL,"INTERPHIL LABORATORIES, PHILIPPINES"
324244,bromhexine hydrochloride,8 mg,tablet,,,tablet,EXOLIT,"MEDOCHEMIE, CYPRUS"
324568,clotrimazole,500 mg,vaginal tablet,,,tablet,FADAVAG 500,ห้างขายยาตราเจ็ดดาว
326111,sulfamethoxazole + trimethoprim,400 mg + 80 mg,tablet,,,tablet,FATRIM,แอล.บี.เอส. แลบบอเรตอรี่
365534,benserazide + levodopa,25 mg + 100 mg,dispersible tablet,,,tablet,MADOPAR,"ROCHE, ITALY"
366613,diazepam,2 mg,"capsule, hard",,,capsule,MANODIAZO-2,แหลมทองการแพทย์
368916,chlorphenamine maleate + paracetamol + phenylephrine hydrochloride,4 mg + 500 mg + 10 mg,tablet,,,tablet,MCXY-PLUS,มิลลิเมด
376960,sulfamethoxazole + trimethoprim,400 mg + 80 mg,tablet,,,tablet,MEZINE,บูรพาโอสถ
328183,ofloxacin,200 mg,film-coated tablet,,,tablet,FLOXY-200,มิลลิเมด
328718,fluoxetine,20 mg,"capsule, hard",,,capsule,FLUMATINE,เคมีภัณฑ์ เมดิคอล
329250,fluoxetine,20 mg,"capsule, hard",,,capsule,FLUOX,ยูโทเปี้ยน
329590,fluoxetine,20 mg,"capsule, hard",,,capsule,FLUTINE,ฟาร์มาสันต์แล็บบอราตอรี่ส์
326434,cefalexin,250 mg,"capsule, hard",,,capsule,FELEXIN 250,"REMEDICA, CYPRUS"
326764,chlorphenamine maleate + dextromethorphan hydrobromide + potassium guaiacolsulfonate,2 mg + 15 mg + 100 mg,coated tablet,,,tablet,FERCOF COAT,อังกฤษตรางู
327187,chlorphenamine maleate + paracetamol + phenylephrine hydrochloride,4 mg + 325 mg + 10 mg,"capsule, hard",,,capsule,FLARIN,ชินต้าเทรดดิ้ง
322258,chlordiazepoxide,25 mg,tablet,,,tablet,EPOXIDE,พี.พี. แลบอราตอรี่ส์
324817,aciclovir,400 mg,tablet,,,tablet,FALERM 400,ห้างขายยาตราเจ็ดดาว
329910,bisacodyl,5 mg,"capsule, hard",,,capsule,FOB-DILAX,พัฒนาการเภสัช
330654,roxithromycin,150 mg,film-coated tablet,,,tablet,FOROXEE-150,"ALEMBIC, INDIA"
332537,clotrimazole,200 mg,vaginal tablet,,,tablet,FUNGIZID-RATIOPHARM 200,"MERCKLE, GERMANY"
324919,rifampicin,300 mg,"capsule, hard",,,capsule,FAMCIN,เอเชี่ยนยูเนียนแล็บบอราตอรี่ส์
326013,serratiopeptidase,5 mg,film-coated tablet,,,tablet,FATASE,บางกอกแล็ป แอนด์ คอสเมติค
372958,metoprolol tartrate,100 mg,film-coated tablet,,,tablet,MELOG,ฟาร์มาสันต์แล็บบอราตอรี่ส์
372970,metoprolol tartrate,100 mg,film-coated tablet,,,tablet,MELOL,ฟาร์มาสันต์แล็บบอราตอรี่ส์
373074,piracetam,400 mg,"capsule, hard",,,capsule,MEMPIL,เยนเนอร์ราลดรั๊กส์เฮ้าส์
373298,mebendazole,100 mg,tablet,,,tablet,MENTIDA,เอช.เค. ฟาร์มาซูติคอล
375794,methyldopa,125 mg,film-coated tablet,,,tablet,METPATA 125,ฟาร์มาสันต์แล็บบอราตอรี่ส์
370754,glibenclamide,5 mg,tablet,,,tablet,MED-GLIONIL,เวชบริการ
371296,brompheniramine maleate + phenylephrine hydrochloride,4 mg + 7.5 mg,tablet,,,tablet,MEDITAPP,ยูโทเปี้ยน
370156,pyridoxine hydrochloride,10 mg,tablet,,,tablet,MED-B6,เวชบริการ
372621,amoxicillin,250 mg,"capsule, hard",,,capsule,MEIXIL,"P.T. MEIJI PHARMACEUTICAL INDUSTRIES, INDONESIA"
377952,indapamide,2.5 mg,"capsule, hard",,,capsule,MILLIBAR,"LABORATORIO ITALIANO BIOCHIMICO FARMACEUTICO LISAPHARMA, ITALY"
370852,alfacalcidol,0.25 mcg,"capsule, soft",,,capsule,MEDI-0.25,เมดิแคป
371967,cinnarizine,25 mg,tablet,,,tablet,MEDRIZINE,ฟาร์มาสันต์แล็บบอราตอรี่ส์
372326,loperamide,2 mg,tablet,,,tablet,MEEDIUM,ห้างยาไทย
372467,pyridoxine hydrochloride,50 mg,tablet,,,tablet,MEGA-B,เจริญเภสัชแล็บ
331837,griseofulvin,50 mg,tablet,,,tablet,FUCIN,อาร์.พี.ซี. อินเตอร์เนชั่นแนล
328521,acetylcysteine,600 mg,effervescent tablet,,,tablet,FLUIMUCIL A 600,"ZAMBON, SWITZERLAND"
328652,fluoxetine,20 mg,"capsule, hard",,,capsule,FLULOX 20 (PINK/BLUE),เมดิซีน โปรดักส์
328699,fluoxetine,20 mg,tablet,,,tablet,FLUMATAB,เคมีภัณฑ์ เมดิคอล
329278,fluoxetine,20 mg,"capsule, hard",,,capsule,FLUOXAC,ซีโนฟาร์ม
329416,fluoxetine,20 mg,"capsule, hard",,,capsule,FLUOXTA-20,เคมีภัณฑ์ เมดิคอล
332172,griseofulvin,500 mg,tablet,,,tablet,FULVINBEMED,ห้างยาไทย
333391,fluoxetine,20 mg,"capsule, hard",,,capsule,FUTIXAC,ห้างขายยาตราเจ็ดดาว
334775,doxycycline,100 mg,"capsule, hard",,,capsule,G-DOXYCAP,อังกฤษตรางู
335307,gliclazide,80 mg,tablet,,,tablet,GLIBECRON,นิวไลฟ์ฟาร์ม่า
335733,gliclazide,80 mg,tablet,,,tablet,GLICAHEXAL,"P.T. PRIMA HEXAL, INDONESIA"
336671,acarbose,100 mg,tablet,,,tablet,GLUCOBAY,"BAYER HEALTHCARE, GERMANY"
336922,metformin hydrochloride,500 mg,tablet,,,tablet,GLUCOLES,ที.แมน. ฟาร์มา
338875,tetracycline,250 mg,"capsule, hard",,,capsule,GOOSE-MYCIN,เอช.เค. ฟาร์มาซูติคอล
339785,griseofulvin,500 mg,tablet,,,tablet,GRAVIER-500,พอนด์เคมีคอล
340532,griseofulvin,500 mg,tablet,,,tablet,GRISEOFULVIN,เรมี่ฟาร์ม
372915,metoprolol tartrate,100 mg,tablet,,,tablet,MELOC,ที.แมน. ฟาร์มา
278549,cetirizine hydrochloride,10 mg,film-coated tablet,,,tablet,CETIZIN,ชินต้าเทรดดิ้ง
279017,varenicline,1 mg,film-coated tablet,,,tablet,CHAMPIX,"PFIZER MANUFACTURING DEUTSCHLAND, GERMANY"
280042,chloramphenicol,250 mg,coated tablet,,,tablet,CHLORAMDON S.C.,แอคดอน
281528,chlorpromazine hydrochloride,100 mg,coated tablet,,,tablet,CHLORPROMED,ยูโทเปี้ยน
313014,fluconazole,200 mg,"capsule, hard",,,capsule,DIFLUCAN,"LABORATOIRES PFIZER, FRANCE"
