tpu_code,active_ingredient,strength,form,amount_numerator,amount_numerator_unit,amount_denominator_unit,name,manufacturer_name
131019,mefenamic acid,250 mg,"capsule, hard",,,capsule,SPANOT,บี.เอ็ล.ฮั้ว
131061,mefenamic acid,500 mg,"capsule, hard",,,capsule,DISMEN-500,สยามเมดิแคร์
110644,nifedipine,10 mg,"capsule, soft",,,capsule,ADIPINE 10,พาตาร์แลบ
150710,vinorelbine,10 mg/1 mL,concentrate for solution for infusion,1,mL,vial,VINORELBINE,"MAYNE PHARMA, AUSTRALIA"
108057,warfarin sodium,1 mg,tablet,,,tablet,MAFORAN,เภสัชกรรมศรีประสิทธิ์
137043,zoledronic acid,4 mg/5 mL,concentrate for solution for infusion,5,mL,vial,LEUZOTEV,"LEMERY, MEXICO"
110427,nifedipine,10 mg,"capsule, soft",,,capsule,CARNIF10,ยูโทเปี้ยน
110778,nifedipine,10 mg,"capsule, soft",,,capsule,NIFEDIPINE,เมดิแคป
110721,nifedipine,10 mg,"capsule, soft",,,capsule,NICARDIA-10,"J.B. CHEMICALS & PHARMACEUTICALS, INDIA"
132165,nimesulide,100 mg,tablet,,,tablet,NEPTIDE,บางกอกแล็ป แอนด์ คอสเมติค
246415,alprazolam,250 mcg,tablet,,,tablet,ANPRESS 0.25,2 เอ็ม (เมด-เมเกอร์)
127423,indometacin,25 mg,film-coated tablet,,,tablet,INCA-25,วี.แอนด์.พี ลาบอราตอรี่
146955,medroxyprogesterone acetate,150 mg/1 mL,suspension for injection,1,mL,vial,CONTRACEP,ไทยนครพัฒนา
128776,meloxicam,7.5 mg,tablet,,,tablet,MOBIC,"BOEHRINGER INGELHEIM, GERMANY"
147848,methotrexate,50 mg/2 mL,solution for injection,2,mL,vial,METHOTREXATE,"PFIZER (PERTH), AUSTRALIA"
148006,methotrexate,50 mg/2 mL,solution for injection,2,mL,vial,TRIXILEM,"LEMERY, MEXICO"
110208,nifedipine,60 mg,prolonged-release tablet,,,tablet,ADALAT CC 60,"SANOFI PASTEUR, CANADA"
255570,dutasteride,500 mcg,"capsule, soft",,,capsule,AVODART,"R.P. SCHERER S.A., FRANCE"
258905,roxithromycin,150 mg,film-coated tablet,,,tablet,BAXTEX,สามัคคีเภสัช
259315,thiamine,10 mg,tablet,,,tablet,BEEMON,เฉลิมชัยเภสัช
263266,roxithromycin,150 mg,film-coated tablet,,,tablet,BIOEQ PHARMA ROXITHROMYCIN,โอสถอินเตอร์ แลบบอราทอรีส์
227798,albendazole,200 mg,film-coated tablet,,,tablet,A-B-WORM,นิด้า ฟาร์มา
229268,pseudoephedrine hydrochloride + triprolidine hydrochloride,60 mg + 2.5 mg,film-coated tablet,,,tablet,ACKO,ชุมชนเภสัชกรรม
229626,tetracycline,250 mg,"capsule, hard",,,capsule,ACNICIN T7,อาร์.พี.ซี. อินเตอร์เนชั่นแนล
127499,indometacin,25 mg,tablet,,,tablet,INDOSONE,พัฒนาการเภสัช
146469,interferon beta-1a,44 mcg/0.5 mL,solution for injection,0.5,mL,prefilled syr,REBIF 44,"MERCK SERONO, ITALY"
667315,irinotecan hydrochloride trihydrate,300 mg/15 mL,concentrate for solution for infusion,15,mL,vial,CAMPTO,"PFIZER (PERTH), AUSTRALIA"
129271,mefenamic acid,500 mg,film-coated tablet,,,tablet,MEFAMED 500,สหแพทย์เภสัช
129292,mefenamic acid,500 mg,film-coated tablet,,,tablet,MEFEN FORTE,ที.โอ. ฟาร์ม่า
129893,mefenamic acid,500 mg,film-coated tablet,,,tablet,MEFENHEXAL 500,"P.T. PRIMA HEXAL, INDONESIA"
129919,mefenamic acid,500 mg,film-coated tablet,,,tablet,MEFNASIC,บางกอกแล็ป แอนด์ คอสเมติค
105194,omeprazole,40 mg,"gastro-resistant capsule, hard",,,capsule,OMEPROL,"LABORATORIOS LICONSA, SPAIN"
105529,pantoprazole,40 mg,powder for solution for injection,,,vial,PANTOCID I.V.,"SUN PHARMACEUTICAL, INDIA"
112729,perindopril arginine,5 mg,film-coated tablet,,,tablet,COVERSYL ARGININE,"LES LABORATOIRES SERVIER, FRANCE"
131116,nabumetone,500 mg,film-coated tablet,,,tablet,FARBET,สหแพทย์เภสัช
131144,nabumetone,500 mg,film-coated tablet,,,tablet,NABONE,ที.โอ. เคมีคอลส์ (1979) (กรุงเทพฯ)
131171,nabumetone,500 mg,film-coated tablet,,,tablet,NABUSIS,แลชแมน
131312,nabumetone,500 mg,film-coated tablet,,,tablet,NEOTONE,ห้างขายยาตราเจ็ดดาว
131320,nabumetone,500 mg,film-coated tablet,,,tablet,NO-TON F.C.,"STANDARD CHEM & PHARM, TAIWAN"
227307,hydroxyzine hydrochloride,10 mg,tablet,,,tablet,ABELAX,เคมีภัณฑ์ เมดิคอล
228478,paracetamol,325 mg,tablet,,,tablet,ACETA,สุพงษ์เภสัช
230888,aciclovir,200 mg,tablet,,,tablet,ACYCLOVIR 200 FARMARS,อินแพคฟาร์มา
150163,temozolomide,5 mg,"capsule, hard",,,capsule,TEMODAL,"ORION PHARMA, FINLAND"
137275,teprenone,50 mg,"capsule, hard",,,capsule,SELBEX,"EISAI, JAPAN"
110979,verapamil hydrochloride,40 mg,coated tablet,,,tablet,ISOLA,ยูโทเปี้ยน
111087,verapamil hydrochloride,40 mg,coated tablet,,,tablet,RAPAM 40,ไบโอแลป
128846,meloxicam,15 mg,tablet,,,tablet,MELOX,สยามเภสัช
128879,meloxicam,15 mg,tablet,,,tablet,MOBIC,โอลิค
128867,meloxicam,15 mg,tablet,,,tablet,MOBIC,"P.T. BOEHRINGER INGELHEIM, INDONESIA"
148121,mitoxantrone,10 mg/5 mL,concentrate for solution for infusion,5,mL,vial,MITOXANTRONE BAXTER,"BAXTER ONCOLOGY, GERMANY"
132183,nimesulide,100 mg,tablet,,,tablet,NICOX,"NOVELL PHARMACEUTICAL, INDONESIA"
132290,nimesulide,100 mg,tablet,,,tablet,NIMODEX,"KHANDELWAL LABORATORIES, INDIA"
132392,nimesulide,100 mg,tablet,,,tablet,ZULIDE,วี.เอส. ฟาร์ม่า
132448,nimesulide,100 mg/2 g,oral powder,,,sachet,NIDOL,โปลิฟาร์ม
104190,misoprostol,200 mcg,tablet,,,tablet,CYTOTEC,"PIRAMAL HEALTHCARE, U.K."
127531,indometacin,25 mg,film-coated tablet,,,tablet,INMED WHITE,เลิศสิงห์เภสัชกรรม
109960,manidipine hydrochloride,10 mg,tablet,,,tablet,MADIPLOT,"KOKANDO, JAPAN"
110811,nifedipine,20 mg,"prolonged-release capsule, hard",,,capsule,NELAPINE 20 SR,เบอร์ลินฟาร์มาซูติคอลอินดัสตรี้
110560,nifedipine,5 mg,"capsule, soft",,,capsule,NIFECAP 5,เมก้า ไลฟ์ไซแอ็นซ์
150401,trastuzumab,150 mg,powder for concentrate for solution for infusion,,,vial,HERCEPTIN,"ROCHE DIAGNOSTICS, GERMANY"
111104,verapamil hydrochloride,40 mg,film-coated tablet,,,tablet,CIVICOR,"DOUGLAS PHARMACEUTICALS, NEW ZEALAND"
230740,sulfamethoxazole + trimethoprim,400 mg + 80 mg,tablet,,,tablet,ACTRIM,เมดิซีน โปรดักส์
252852,aspirin,500 mg,tablet,,,tablet,ASPY,วี.แอนด์.พี ลาบอราตอรี่
253550,fluoxetine,20 mg,"capsule, hard",,,capsule,ATD-20,ไบโอแลป
253699,atenolol,100 mg,film-coated tablet,,,tablet,ATEMIN-100,นิวไลฟ์ฟาร์ม่า
111127,verapamil hydrochloride,40 mg,coated tablet,,,tablet,VERMINE,ฟาร์มาสันต์แล็บบอราตอรี่ส์
110967,verapamil hydrochloride,40 mg,coated tablet,,,tablet,CAVERIL 40,"REMEDICA, CYPRUS"
238714,aminophylline,100 mg,tablet,,,tablet,AMINOPHYLLIN,โรงงานเภสัชกรรมเกร๊ทเตอร์ฟาร์ม่า
132453,nimesulide,50 mg/5 mL,oral suspension,60,mL,bottle,NIDOL,โปลิฟาร์ม
148258,nimotuzumab,50 mg/10 mL,solution for injection,10,mL,vial,THERACIM,"CENTER OF MOLECULAR IMMUNOLOGY, CUBA"
148262,oxaliplatin,100 mg,powder for solution for infusion,,,vial,DBL OXALIPLATIN,"HOSPIRA, AUSTRALIA"
148372,oxaliplatin,100 mg,powder for solution for infusion,,,vial,OXALIPLATIN MEDAC,"ONCOTEC PHARMA, GERMANY"
148465,oxaliplatin,100 mg,powder for solution for infusion,,,vial,OXITAN,"DABUR PHARMA, INDIA"
148546,oxaliplatin,100 mg,powder for solution for infusion,,,vial,TEVAPLATIN,"LABORATORIOS IMA, ARGENTINA"
265260,brompheniramine maleate + codeine + pseudoephedrine hydrochloride,2 mg + 10 mg + 30 mg,tablet,,,tablet,BLUCON,บี.เอ็ล.ฮั้ว
110135,nifedipine,20 mg,tablet,,,tablet,ADAPINE RETARD,"CADILA HEALTHCARE, INDIA"
110853,nimodipine,30 mg,film-coated tablet,,,tablet,NIMOTOP,"BAYER PHARMA, GERMANY"
132532,penicillamine,250 mg,"capsule, hard",,,capsule,CUPRIMINE,"MERCK, U.S.A."
147637,mercaptopurine,50 mg,tablet,,,tablet,PURINETONE,"KOREA UNITED PHARM, KOREA"
132079,naproxen,250 mg,"capsule, hard",,,capsule,NAPXA,ชุมชนเภสัชกรรม
116886,nicotinic acid,50 mg,coated tablet,,,tablet,NICOTINIC ACID,โรงงานเภสัชกรรมเกร๊ทเตอร์ฟาร์ม่า
227428,albendazole,400 mg,film-coated tablet,,,tablet,ABENTEL 400,แอตแลนติค
232502,simeticone,80 mg,chewable tablet,,,tablet,AIR-X,ไอ.ดี.เอส. แมนูแฟคเจอริ่ง
234139,alprazolam,1 mg,tablet,,,tablet,ALLAM,เอช.เค. ฟาร์มาซูติคอล
234643,brompheniramine maleate + phenylephrine hydrochloride,4 mg + 10 mg,tablet,,,tablet,ALLERDON,แอคดอน
110671,nifedipine,10 mg,"capsule, soft",,,capsule,FENAMON,"MEDOCHEMIE, CYPRUS"
110709,nifedipine,10 mg,"capsule, soft",,,capsule,NELAPINE 10,เมก้า ไลฟ์ไซแอ็นซ์
132235,nimesulide,100 mg,tablet,,,tablet,NIMES,โปลิฟาร์ม
132411,nimesulide,100 mg,tablet,,,tablet,NIMIND CT,"INDOCO REMEDIES, INDIA"
251387,aspirin,325 mg,tablet,,,tablet,ASPACO B.P.,บูรพาโอสถ
251497,aspirin,600 mg,coated tablet,,,tablet,ASPENT DS,โอลิค
251683,aspirin,300 mg,gastro-resistant tablet,,,tablet,ASPIRIN,พาตาร์แลบ
129791,mefenamic acid,500 mg,film-coated tablet,,,tablet,GANDIN-DS,โปลิฟาร์ม
129216,mefenamic acid,500 mg,film-coated tablet,,,tablet,KOR-N,เบสซี่แอรอน
129244,mefenamic acid,500 mg,film-coated tablet,,,tablet,MEDITAN 500,เวสโก ฟาร์มาซูติคอล
129886,mefenamic acid,500 mg,film-coated tablet,,,tablet,MEFENHEXAL 500,"P.T. SANDOZ, INDONESIA"
129373,mefenamic acid,500 mg,film-coated tablet,,,tablet,MENAGAL 500,เคมีภัณฑ์ เมดิคอล
129510,mefenamic acid,500 mg,film-coated tablet,,,tablet,PONMED-R,เลิศสิงห์เภสัชกรรม
130041,mefenamic acid,500 mg,film-coated tablet,,,tablet,PROSTAN-5 (BLUE),เมดิซีน โปรดักส์
130060,mefenamic acid,500 mg,film-coated tablet,,,tablet,SAMEFEN 500,ห้างขายยาตราเจ็ดดาว
129942,mefenamic acid,500 mg,film-coated tablet,,,tablet,MENNOXA-500,บางกอกแล็ป แอนด์ คอสเมติค
129961,mefenamic acid,500 mg,film-coated tablet,,,tablet,NEOPAIN,นิวไลฟ์ฟาร์ม่า
129568,mefenamic acid,500 mg,film-coated tablet,,,tablet,SEANAMIC 500,ซีฟาม
129612,mefenamic acid,500 mg,film-coated tablet,,,tablet,VESTAN 500,เวสโก ฟาร์มาซูติคอล
130073,mefenamic acid,500 mg,film-coated tablet,,,tablet,T.V. GIN (MA),ที.แมน. ฟาร์มา
233695,hydroxyzine hydrochloride,10 mg,tablet,,,tablet,ALDRARAX,โปลิฟาร์ม
234295,hydroxyzine hydrochloride,10 mg,tablet,,,tablet,ALLERAX,บางกอกแล็ป แอนด์ คอสเมติค
126909,ibuprofen,100 mg/5 mL,oral suspension,60,mL,bottle,UMAFEN,ยูเมด้า
128516,indometacin,25 mg/5 mL,oral suspension,60,mL,bottle,INMED,เลิศสิงห์เภสัชกรรม
110174,nifedipine,10 mg,prolonged-release tablet,,,tablet,NIFEDI-DENK 10 RETARD,"E. DENK OHG, GERMANY"
110231,nifedipine,20 mg,prolonged-release tablet,,,tablet,ADALAT CR 20,"BAYER PHARMA, GERMANY"
132495,parecoxib,20 mg,powder for solution for injection,,,vial,DYNASTAT,"SEARLE, PUERTO RICO"
239513,amoxicillin,500 mg,"capsule, hard",,,capsule,AMMIMOX 500,แมคโครฟาร์
240325,amoxicillin,500 mg,"capsule, hard",,,capsule,AMOSIS-500,แลชแมน
240568,amoxicillin,500 mg,"capsule, hard",,,capsule,AMOXCIN BLUE 500,อินแพคฟาร์มา
240683,amoxicillin,500 mg,"capsule, hard",,,capsule,AMOXICA-500,สหแพทย์เภสัช
240990,amoxicillin,500 mg,"capsule, hard",,,capsule,AMOXIPREMED-500,ห้างขายยาตราเจ็ดดาว
241431,amoxicillin,500 mg,"capsule, hard",,,capsule,AMOXY OSOTH INTER 500,โอสถอินเตอร์ แลบบอราทอรีส์
241454,amoxicillin,500 mg,"capsule, hard",,,capsule,AMOXY RP 500,โอสถอินเตอร์ แลบบอราทอรีส์
150589,vincristine sulfate,1 mg,powder for solution for injection,,,vial,VINCRISTINE PHARMACHEMIE,"PHARMACHEMIE, NETHERLANDS"
110161,nifedipine,5 mg,prolonged-release tablet,,,tablet,ADALAT CC 30,"BAYER PHARMA, GERMANY"
134653,piroxicam,10 mg,"capsule, hard",,,capsule,MANO-XICCAM,แหลมทองการแพทย์
134742,piroxicam,10 mg,"capsule, hard",,,capsule,NEOROX,นิวไลฟ์ฟาร์ม่า
134761,piroxicam,10 mg,"capsule, hard",,,capsule,NITRASON,ที.แมน. ฟาร์มา
134790,piroxicam,10 mg,"capsule, hard",,,capsule,NUTARZOL,นิวยอร์ค เคมีเกิ้ล
134828,piroxicam,10 mg,"capsule, hard",,,capsule,PAINOX,ห้างยาไทย
135053,piroxicam,10 mg,"capsule, hard",,,capsule,PIROXICAM,องค์การเภสัชกรรม
135122,piroxicam,10 mg,"capsule, hard",,,capsule,PIROZEN-10,มาซา แลบ
135133,piroxicam,10 mg,"capsule, hard",,,capsule,POCAM,เคมีภัณฑ์ เมดิคอล
135146,piroxicam,10 mg,"capsule, hard",,,capsule,PREDENE,เมดิซีน โปรดักส์
149298,sirolimus,1 mg,coated tablet,,,tablet,RAPAMUNE,"PFIZER, U.S.A."
150192,tetrachlordecaoxide,1 g/100 mL,cutaneous solution,50,mL,bottle,OXOFERIN,"OXO CHEMIE, GERMANY"
107970,triflusal,300 mg,"capsule, hard",,,capsule,GRENDIS,"J. URIACH & CIA, SPAIN"
108331,warfarin sodium,5 mg,tablet,,,tablet,FARGEM 5,"M.J. BIOPHARM, INDIA"
108349,warfarin sodium,5 mg,tablet,,,tablet,FARIN,สยามเภสัช
148393,oxaliplatin,50 mg,powder for solution for infusion,,,vial,OXALIPLATIN STADA,"ONCOTEC PHARMA, GERMANY"
148454,oxaliplatin,50 mg,powder for solution for infusion,,,vial,OXAPLAT,"ERIOCHEM, ARGENTINA"
132964,phenylbutazone,100 mg,coated tablet,,,tablet,PHENYL-100,พอนด์เคมีคอล
133059,phenylbutazone,100 mg,coated tablet,,,tablet,PHENYLBUTAZONE,แมคโครฟาร์
132469,nimesulide,50 mg/5 mL,oral suspension,60,mL,bottle,NIMULID,"PANACEA BIOTEC, INDONESIA"
148270,oxaliplatin,50 mg,powder for solution for infusion,,,vial,DBL OXALIPLATIN,"HOSPIRA, AUSTRALIA"
148551,oxaliplatin,50 mg,powder for solution for infusion,,,vial,TEVAPLATIN,"LABORATORIOS IMA, ARGENTINA"
148742,paclitaxel,30 mg/5 mL,concentrate for solution for infusion,5,mL,vial,PACLITAXEL-EBEWE,"EBEWE PHARMA, AUSTRIA"
249744,aspirin,300 mg,tablet,,,tablet,ARPISIN,พี.พี. แลบอราตอรี่ส์
136645,tiaprofenic acid,300 mg,tablet,,,tablet,FENGAM 300,ฟาร์มาสันต์แล็บบอราตอรี่ส์
136650,tiaprofenic acid,300 mg,tablet,,,tablet,SURGAM,"USIPHAR, FRANCE"
107962,tirofiban,250 mcg/1 mL,concentrate for solution for infusion,50,mL,vial,AGGRASTAT,"BEN VENUE LABORATORIES, U.S.A."
114606,valsartan,320 mg,film-coated tablet,,,tablet,DIOVAN 320,"NOVARTIS PHARMA, SWITZERLAND"
241533,amoxicillin,500 mg,"capsule, hard",,,capsule,AMOXY RX 500,โอสถอินเตอร์ แลบบอราทอรีส์
241630,amoxicillin,500 mg,"capsule, hard",,,capsule,AMOXYCAN-500,ห้างขายยาตราเจ็ดดาว
241790,amoxicillin,500 mg,"capsule, hard",,,capsule,AMOXYCILLIN,อังกฤษตรางู
132363,nimesulide,100 mg,tablet,,,tablet,PHARDOL,วี.เอส. ฟาร์ม่า
132385,nimesulide,100 mg,tablet,,,tablet,VEEDOL,วี.เอส. ฟาร์ม่า
110922,nitrendipine,20 mg,tablet,,,tablet,BAYPRESS,"BAYER, TURKEY"
114337,telmisartan,80 mg,tablet,,,tablet,MICARDIS,"BOEHRINGER INGELHEIM, GERMANY"
254129,atenolol,100 mg,film-coated tablet,,,tablet,ATLOL 100,ห้างขายยาตราเจ็ดดาว
256104,diazepam,2 mg,"capsule, hard",,,capsule,A-ZERAX,เอเชี่ยนฟาร์มาซูติคอล
109987,manidipine hydrochloride,20 mg,tablet,,,tablet,MADIPLOT,"TAKEDA PHARMACEUTICAL, JAPAN"
147573,melphalan,50 mg,powder and solvent for solution for injection/infusion,,,vial,ALKERAN,"GLAXOSMITHKLINE, ITALY"
242635,ampicillin,300 mg,"capsule, hard",,,capsule,AMPI,สุพงษ์เภสัช
244832,amoxicillin,500 mg,"capsule, hard",,,capsule,AMYN-500,"KOPRAN, INDIA"
128996,mefenamic acid,250 mg,tablet,,,tablet,PARON 1981,ไบร์วู๊ดฟาร์มาซูติคอล
671497,methotrexate,1 g/10 mL,solution for injection,10,mL,vial,EMTHEXATE PF,"PHARMACHEMIE, NETHERLANDS"
104157,lansoprazole,30 mg,"gastro-resistant capsule, hard",,,capsule,LANZOCID,"TAKEDA PHARMACEUTICAL, JAPAN"
148204,mycophenolate mofetil,500 mg,film-coated tablet,,,tablet,CELLCEPT,"ROCHE, ITALY"
131246,nabumetone,500 mg,film-coated tablet,,,tablet,ENSAID,ชุมชนเภสัชกรรม
131163,nabumetone,500 mg,film-coated tablet,,,tablet,NABUFEX,วี.เอส. ฟาร์ม่า
148099,mitomycin,10 mg,powder for solution for injection/infusion,,,vial,MITOMYCIN-C KYOWA,"KYOWA HAKKO KIRIN, JAPAN"
131440,naproxen,250 mg,tablet,,,tablet,BUPROXEN,บูรพาโอสถ
120669,flurbiprofen,8.75 mg,lozenge,,,lozenge,STREPSILSMAXPRO,เรกคิทท์ เบนคีเซอร์ เฮลธ์แคร์
