tpu_code,active_ingredient,strength,form,amount_numerator,amount_numerator_unit,amount_denominator_unit,name,manufacturer_name
665811,mometasone furoate,50 mcg/1 dose,"nasal spray, suspension",140,dose,bottle,NASONEX,"SCHERING-PLOUGH LABO, BELGIUM"
511684,hydrocortisone + miconazole nitrate,1 g/100 g + 2 g/100 g,cream,5,g,tube,DAKTACORT,โอลิค
512093,miconazole nitrate + triamcinolone acetonide,2 g/100 g + 200 mg/100 g,cream,100,g,tube,MINAZOLE,ฟาร์สเป็ค
515058,oxymetazoline hydrochloride,50 mg/100 mL,cutaneous solution,100,mL,bottle,OXY-NASE,"HOE PHARMACEUTICALS, MALAYSIA"
454491,atenolol,50 mg,film-coated tablet,,,tablet,TENORMIN,"ZENECA, U.K."
455881,tetracycline,500 mg,"capsule, hard",,,capsule,TETRACYCLINE 500,ชุมชนเภสัชกรรม
499857,dexamethasone,100 mg/100 g,ointment,5,g,tube,HERBORAL-D,เอ.เอ็น.บี. ลาบอราตอรี่
503019,fluocinolone acetonide + neomycin sulfate,25 mg/100 g + 350 mg/100 g,cream,5,g,tube,LODERM-N,มาซา แลบ
527573,oxymetazoline hydrochloride,50 mg/100 mL,"nasal spray, solution",15,mL,bottle,SIFRIN,เลิศสิงห์เภสัชกรรม
527637,oxymetazoline hydrochloride,50 mg/100 mL,"nasal spray, solution",15,mL,bottle,OXYMET,เกร๊ทเตอร์ฟาร์ม่า
528052,calcitonin,200 iu/1 dose,"nasal spray, solution",12,dose,bottle,CALCO,"LISAPHARMA, ITALY"
428097,thioridazine,25 mg,coated tablet,,,tablet,RIDAZINE,แอตแลนติค
432472,loperamide,2 mg,tablet,,,tablet,ROPERMIDE,สหแพทย์เภสัช
437842,paracetamol,325 mg,tablet,,,tablet,SARA MED,ไทยนครพัฒนา
445172,cinnarizine,25 mg,tablet,,,tablet,SONARZINE,เคมีภัณฑ์ เมดิคอล
447789,paracetamol,325 mg,tablet,,,tablet,STARMOL JUNIOR,ห้างขายยาตราเจ็ดดาว
443774,hydroxyzine hydrochloride,10 mg,tablet,,,tablet,SINOLEX-S,ซีโนฟาร์ม
445977,spironolactone,25 mg,film-coated tablet,,,tablet,SPIRONEX,พี.พี. แลบอราตอรี่ส์
448808,efavirenz,200 mg,film-coated tablet,,,tablet,STOCRIN,"MERCK SHARP & DOHME, AUSTRALIA"
529878,fenoterol hydrobromide + ipratropium bromide,31.25 mg/100 mL + 12.5 mg/100 mL,nebuliser solution,4,mL,unit dose,INHALEX FORTE,สีลมการแพทย์
530110,oxymetazoline hydrochloride,50 mg/100 mL,"nasal drops, solution",60,mL,bottle,METZODIN,เภสัชกรรมศรีประสิทธิ์
530894,chloramphenicol,1 g/100 mL,"ear drops, solution",10,mL,bottle,SILMYCETIN,ไบโอแลป
531864,codeine phosphate + promethazine hydrochloride,9 mg/5 mL + 3.6 mg/5 mL,syrup,100,mL,bottle,DECOS,เภสัชกรรมศรีประสิทธิ์
663825,isophane insulin,100 iu/1 mL,suspension for injection,3,mL,cartridge,WOSULIN-N,"WOCKHARDT, INDIA"
666731,gabapentin,300 mg,"capsule, hard",,,capsule,GABAPENTIN,องค์การเภสัชกรรม
448934,efavirenz,600 mg,film-coated tablet,,,tablet,STOCRIN,"BRISTOL-MYERS SQUIBB HOLDINGS PHARMA, U.S.A."
449513,ketotifen,1 mg,tablet,,,tablet,SUKAFEN,สุพงษ์เภสัช
449718,sulfadiazine,500 mg,tablet,,,tablet,SULFADIAZINE,เอ.เอ็น.เอช. โปรดัคส์
491926,betamethasone + calcipotriol,50 mg/100 g + 5 mg/100 g,ointment,15,g,tube,DAIVOBET,"LEO LABORATORIES, DENMARK"
492044,cetrimide,500 mg/100 g,cream,60,g,tube,BOOTS ANTISEPTIC,ค็อกซ์
495003,clindamycin,1 g/100 mL,cutaneous solution,100,mL,bottle,DECLIN,แลชแมน
495251,clindamycin,1 g/100 mL,cutaneous solution,100,mL,bottle,TODACIN,ที.โอ. ฟาร์ม่า
495799,clotrimazole,1 g/100 mL,cutaneous solution,100,mL,tube,CANDICIDE,นิวยอร์ค เคมีเกิ้ล
497393,clotrimazole,1 g/100 mL,cutaneous solution,60,mL,bottle,STAR,ห้างขายยาตราเจ็ดดาว
498126,betamethasone + clotrimazole,100 mg/100 g + 1 g/100 g,cream,5,g,tube,DERZID-C,ยูนีซัน
498119,betamethasone + clotrimazole,100 mg/100 g + 1 g/100 g,cream,15,g,tube,DERZID-C,ยูนีซัน
498310,betamethasone + clotrimazole,100 mg/100 g + 1 g/100 g,cream,450,g,jar,FUNGIDERM-B,เกร๊ทเตอร์ฟาร์ม่า
498323,betamethasone + clotrimazole,100 mg/100 g + 1 g/100 g,cream,5,g,tube,FUNGIDERM-B,เกร๊ทเตอร์ฟาร์ม่า
498283,betamethasone + clotrimazole,100 mg/100 g + 1 g/100 g,cream,20,g,tube,FUNGIDERM-B,เกร๊ทเตอร์ฟาร์ม่า
498265,betamethasone + clotrimazole,100 mg/100 g + 1 g/100 g,cream,10,g,tube,FUNGIDERM-B,เกร๊ทเตอร์ฟาร์ม่า
449756,sulfadiazine,500 mg,tablet,,,tablet,SULFADIAZINE,เอส.เอส.พี. ลาบอราตอรี่
451554,cloxacillin,500 mg,"capsule, hard",,,capsule,T.D.CLOX 500,โอสถอินเตอร์ แลบบอราทอรีส์
517547,tetracycline,3 g/100 g,ointment,10,g,tube,T.C. MYCIN,เวสโก ฟาร์มาซูติคอล
517575,tetracycline,3 g/100 g,ointment,5,g,tube,TETRACYCLINE,เอ.เอ็น.เอช. โปรดัคส์
408448,perphenazine,4 mg,film-coated tablet,,,tablet,PERNAZINE,แอตแลนติค
408545,perphenazine,2 mg,coated tablet,,,tablet,PERZINE-P,พี.พี. แลบอราตอรี่ส์
499605,desoximetasone,250 mg/100 g,cream,300,g,bottle,TOPICORTE,โอลิค
499614,desoximetasone,250 mg/100 g,cream,5,g,bottle,TOPICORTE,โอลิค
499583,desoximetasone,250 mg/100 g,cream,15,g,bottle,TOPICORTE,โอลิค
502479,fluocinolone acetonide + hydroquinone + tretinoin,10 mg/100 g + 4 g/100 g + 50 mg/100 g,cream,15,g,tube,TRI-LUMA,"HILL LABORATORIES, U.S.A."
528270,dextrose + sodium chloride,5 g/100 mL + 450 mg/100 mL,solution for infusion,500,mL,bag,0.45% SODIUM CHLORIDE AND 5% GLUCOSE B.P.,"B. BRAUN MEDICAL INDUSTRIES, MALAYSIA"
528291,dextrose + sodium chloride,5 g/100 mL + 450 mg/100 mL,solution for infusion,1,L,bag,0.45% SODIUM CHLORIDE AND 5% GLUCOSE B.P.,"B. BRAUN MEDICAL INDUSTRIES, MALAYSIA"
454119,niclosamide,500 mg,tablet,,,tablet,TENIACID,บี.เอม. ฟาร์มาซี
457065,theophylline,100 mg,tablet,,,tablet,THEOPLUS 100,"PIERRE FABRE MEDICAMENT PRODUCTION, FRANCE"
498600,betamethasone + clotrimazole,100 mg/100 g + 1 g/100 g,cream,500,g,jar,MYRAZOLE-B,ที.แมน. ฟาร์มา
410216,phenobarbital,60 mg,tablet,,,tablet,PHENOCON,มาซา แลบ
410263,phenazopyridine,200 mg,"capsule, hard",,,capsule,PHENYLBUTAZONE,แมคโครฟาร์
413520,orphenadrine citrate + paracetamol,30 mg + 500 mg,tablet,,,tablet,POLYDOL PL,ฟาร์มาสันต์แล็บบอราตอรี่ส์
413819,haloperidol,5 mg,tablet,,,tablet,POLYHADON 5,ฟาร์มาสันต์แล็บบอราตอรี่ส์
413959,amitriptyline hydrochloride,25 mg,film-coated tablet,,,tablet,POLYTANOL 25,ฟาร์มาสันต์แล็บบอราตอรี่ส์
414687,perphenazine,4 mg,film-coated tablet,,,tablet,PORAZINE 4,ฟาร์มาสันต์แล็บบอราตอรี่ส์
419054,propranolol hydrochloride,40 mg,tablet,,,tablet,PRONOL-F,ที.แมน. ฟาร์มา
478726,hydroxyzine hydrochloride,10 mg,film-coated tablet,,,tablet,XAXA,ปรูฟฟ์
485741,aciclovir,5 g/100 g,cream,5,g,tube,BOOTS ACICLOVIR,ไบโอแลป
486215,aciclovir,5 g/100 g,cream,5,g,tube,HERPIZYG,"ZYG PHARMA, INDIA"
486386,aciclovir,5 g/100 g,cream,5,g,tube,PHARSOREX,ฟาร์สเป็ค
668500,diphtheria toxoid + tetanus toxoid,56 iu/1 mL + 21 iu/1 mL,suspension for injection,5,mL,vial,ADSORBED DT VACCINE,"PT. BIO FARMA, INDONESIA"
670678,rabies vaccine (purified chick embryo cell),2.5 iu,powder for solution for injection,,,vial,RABIES VACCINE KAKETSUKEN,"THE CHEMO-SERO-THERAPEUTIC RESEARCH INSTITUTE, JAPAN"
458100,aspirin,500 mg,tablet,,,tablet,THIOCIN,ไท้อันโอสถ
458246,thioridazine,100 mg,coated tablet,,,tablet,THIOMED,ยูโทเปี้ยน
458562,propylthiouracil,50 mg,tablet,,,tablet,THYROSTAT,เลิศสิงห์เภสัชกรรม
458982,carbidopa + levodopa,25 mg + 250 mg,tablet,,,tablet,TIDOMET 25/250,"TORRENT PHARMACEUTICALS, INDIA"
460001,cefalexin,500 mg,"capsule, hard",,,capsule,TOFLEX 500,ที.โอ. เคมีคอลส์ (1979) (กรุงเทพฯ)
497243,clotrimazole,1 g/100 g,cream,450,g,jar,MYCOZOLE,โอสถอินเตอร์ แลบบอราทอรีส์
500380,calamine + diphenhydramine hydrochloride,8 g/100 mL + 1 g/100 mL,cutaneous liquid,60,mL,bottle,DIPHENYL,วี.เอส. ฟาร์ม่า
451410,propranolol hydrochloride,10 mg,tablet,,,tablet,SYNTONOL,"CODAL SYNTO, CYPRUS"
528068,calcitonin,200 iu/1 dose,"nasal spray, solution",14,dose,bottle,CALCO,"LISAPHARMA, ITALY"
962899,dextrose + sodium chloride,5 g/100 mL + 900 mg/100 mL,solution for infusion,500,mL,bag,DEXTROSE 5% IN SALINE 0.9%,เยเนอรัล ฮอสปิตัล โปรดัคส์ (มหาชน)
962909,dextrose + sodium chloride,5 g/100 mL + 900 mg/100 mL,solution for infusion,1,L,bag,DEXTROSE 5% IN SALINE 0.9%,เยเนอรัล ฮอสปิตัล โปรดัคส์ (มหาชน)
493257,cetrimide + chlorhexidine gluconate,15 g/100 mL + 1.5 g/100 mL,cutaneous solution,100,mL,bottle,XEDIMIDE,พอนด์เคมีคอล
494571,clindamycin,1 g/100 mL,cutaneous liquid,60,mL,bottle,CLIN,ห้างขายยาตราเจ็ดดาว
668635,"influenza type A virus vaccine, A/California/7/2009 (H1N1)pdm09-like virus + influenza type A virus vaccine, A/Switzerland/9715293/2013 (H3N2)-like virus + influenza type B virus vaccine, B/Phuket/3073/2013-like virus",15 mcg/0.5 mL + 15 mcg/0.5 mL + 15 mcg/0.5 mL,suspension for injection,0.5,mL,prefilled syr,BEGRIVAC,"NOVARTIS VACCINES AND DIAGNOSTICS, ITALY"
669237,"influenza type A virus vaccine, A/California/7/2009 (H1N1)pdm09-like virus + influenza type A virus vaccine, A/Switzerland/9715293/2013 (H3N2)-like virus + influenza type B virus vaccine, B/Phuket/3073/2013-like virus",15 mcg/0.5 mL + 15 mcg/0.5 mL + 15 mcg/0.5 mL,suspension for injection,0.5,mL,prefilled syr,FLUARIX NH,"GLAXOSMITHKLINE BIOLOGICALS, BELGIUM"
669292,"influenza type A virus vaccine, A/California/7/2009 (H1N1)pdm09-like virus + influenza type A virus vaccine, A/Switzerland/9715293/2013 (H3N2)-like virus + influenza type B virus vaccine, B/Phuket/3073/2013-like virus",15 mcg/0.5 mL + 15 mcg/0.5 mL + 15 mcg/0.5 mL,suspension for injection,0.5,mL,prefilled syr,INFLUVAC,"ABBOTT BIOLOGICALS, NETHERLANDS"
510565,miconazole nitrate,2 g/100 g,cream,100,g,tube,CONALIN,ฟาร์สเป็ค
510633,miconazole nitrate,2 g/100 g,cream,100,g,tube,DECOZOL,"HOE PHARMACEUTICALS, MALAYSIA"
510755,miconazole nitrate,2 g/100 g,cream,5,g,tube,FUNGA,เท็กซ์เคมีเกิ้ล โปรดักซ์
510861,miconazole nitrate,2 g/100 g,cream,10,g,tube,LADOCA,แอล.บี.เอส. แลบบอเรตอรี่
486465,aciclovir,5 g/100 g,cream,5,g,tube,VIAZIL,เอ็ม.แอนด์.เอ็ช. แมนูแฟคเจอริ่ง
423978,ethambutol hydrochloride,200 mg,tablet,,,tablet,REBUTOL,เรมี่ฟาร์ม
432074,thioridazine,10 mg,coated tablet,,,tablet,ROMERIL 10,โรต้าลาบอเร็ทตอรี่ส์
434617,prednisolone,5 mg,film-coated tablet,,,tablet,RP.SOLSNE2,อาร์.พี.ซี. อินเตอร์เนชั่นแนล
501001,calamine + diphenhydramine hydrochloride + zinc oxide,10 g/100 mL + 1 g/100 mL + 3 g/100 mL,cutaneous liquid,60,mL,bottle,ANCHALEE CALAMINE,โยคีมาร์เก็ตติ้ง
501998,econazole nitrate + triamcinolone acetonide,1 g/100 g + 100 mg/100 g,cream,5,g,tube,INAZOLE,ฟาร์สเป็ค
504764,hydrocortisone,1 g/100 g,ointment,450,g,jar,H-CORT,"HOE PHARMACEUTICALS, MALAYSIA"
495401,clobetasol,4 mg/5 mL,cream,5,mL,sachet,LEENADERM,มิลลิเมด
499182,betamethasone dipropionate + clotrimazole,50 mg/100 g + 1 g/100 g,cream,100,g,tube,TENATEN B.F.,บุคคโลเทรดดิ้ง
529401,dextrose + sodium chloride,5 g/100 mL + 900 mg/100 mL,solution for infusion,1,L,bottle,DEXTROSE 5% IN SALINE 0.9%,เยเนอรัล ฮอสปิตัล โปรดัคส์ (มหาชน)
529396,dextrose + sodium chloride,5 g/100 mL + 900 mg/100 mL,solution for infusion,500,mL,bottle,DEXTROSE 5% IN SALINE 0.9%,เยเนอรัล ฮอสปิตัล โปรดัคส์ (มหาชน)
529440,dextrose + sodium chloride,5 g/100 mL + 900 mg/100 mL,solution for infusion,1,L,bag,DEXTROSE AND SODIUM CHORIDE U.S.P.,ไทยโอซูก้า
530943,pentazocine,30 mg/1 mL,solution for injection,1,mL,ampoule,PANGON,แอล.บี.เอส. แลบบอเรตอรี่
662884,benzalkonium chloride + dexamethasone,100 mcg/1 g + 985 mcg/1 g,eye gel,5,g,tube,DEXAGEL,"DR. MANN PHARMA, GERMANY"
664722,bupivacaine hydrochloride,20 mg/4 mL,solution for injection,4,mL,ampoule,MARCAINE SPINAL ISOBARIC,"CENEXI, FRANCE"
435470,chlorphenamine maleate + paracetamol + phenylpropanolamine,2 mg + 300 mg + 15 mg,tablet,,,tablet,S.CO.,เอส.โค. ฟาร์ม่า
486533,aciclovir,5 g/100 g,cream,1,g,sachet,VIRAXY,เยนเนอร์ราลดรั๊กส์เฮ้าส์
486546,aciclovir,5 g/100 g,cream,3,g,tube,VIRAXY,เยนเนอร์ราลดรั๊กส์เฮ้าส์
486761,aciclovir,5 g/100 g,cream,5,g,tube,VIRONIL,บูรพาโอสถ
486800,aciclovir,5 g/100 g,cream,5,g,tube,VIROPOX,เลิศสิงห์เภสัชกรรม
486956,aciclovir,5 g/100 g,cream,5,g,tube,ZOCOVIN,ที.โอ. เคมีคอลส์ (1979) (กรุงเทพฯ)
486939,aciclovir,5 g/100 g,cream,1,g,sachet,ZOCOVIN,ที.โอ. เคมีคอลส์ (1979) (กรุงเทพฯ)
486941,aciclovir,5 g/100 g,cream,3,g,tube,ZOCOVIN,ที.โอ. เคมีคอลส์ (1979) (กรุงเทพฯ)
487039,aciclovir,5 g/100 g,cream,1,g,sachet,ZOVIRAX,แกล็กโซ เวลคัม วิทยาศรม
487094,aciclovir,5 g/100 g,cream,5,g,tube,ZOVIRAX,แกล็กโซ เวลคัม วิทยาศรม
487073,aciclovir,5 g/100 g,cream,2,g,tube,ZOVIRAX,แกล็กโซ เวลคัม วิทยาศรม
504740,hydrocortisone,1 g/100 g,ointment,15,g,tube,H-CORT,"HOE PHARMACEUTICALS, MALAYSIA"
504888,hydrocortisone,1 g/100 g,ointment,5,g,tube,HYTISONE,แอตแลนติค
432809,roxithromycin,100 mg,film-coated tablet,,,tablet,ROTHRICIN PEDIATRIC,สยามเภสัช
433576,roxithromycin,100 mg,film-coated tablet,,,tablet,ROXITHRO-100,ฟีฮาแล็บ
670134,codeine phosphate + guaifenesin,10 mg + 100 mg,"capsule, soft",,,capsule,ROLAR,เมก้า ไลฟ์ไซแอ็นซ์
671011,benzydamine hydrochloride,1.5 mg/1 mL,mouthwash,200,mL,bottle,DIFFLAM,"INOVA PHARMACEUTICALS, AUSTRALIA"
453791,theophylline,125 mg,tablet,,,tablet,TEMA,เอช.เค. ฟาร์มาซูติคอล
453872,paracetamol,500 mg,tablet,,,tablet,TEMNOL,โอสถอินเตอร์ แลบบอราทอรีส์
453919,paracetamol,500 mg,tablet,,,tablet,TEMPCOX 500,ค็อกซ์
457927,thiamine,100 mg,tablet,,,tablet,THIAMINE HYDROCHLORIDE,วิทยาศรม (สาขา 2)
457962,thiamine,100 mg,tablet,,,tablet,THIAMINE HYDROCHLORIDE,เอเชี่ยนยูเนียนแล็บบอราตอรี่ส์
442998,flunarizine,5 mg,"capsule, hard",,,capsule,SINAZINE,เลิศสิงห์เภสัชกรรม
443695,pseudoephedrine hydrochloride + triprolidine hydrochloride,60 mg + 2.5 mg,tablet,,,tablet,SINOFED,ซีโนฟาร์ม
444071,flunarizine,5 mg,"capsule, hard",,,capsule,SINOZINE,ซีโนฟาร์ม
444517,ampicillin,250 mg,"capsule, hard",,,capsule,SITACIL-250,แลชแมน
445117,pseudoephedrine hydrochloride + triprolidine hydrochloride,60 mg + 2.5 mg,tablet,,,tablet,SOLODANE,พอนด์เคมีคอล
445397,isotretinoin,10 mg,"capsule, soft",,,capsule,SOTRET,"RANBAXY LABORATORIES, INDIA"
447360,cyproheptadine,4 mg,coated tablet,,,tablet,STAR,ไบร์วู๊ดฟาร์มาซูติคอล
498594,betamethasone + clotrimazole,100 mg/100 g + 1 g/100 g,cream,5,g,tube,MYRAZOLE-B,ที.แมน. ฟาร์มา
500823,calamine + camphor + diphenhydramine hydrochloride,8 g/100 g + 100 mg/100 g + 1 g/100 g,cutaneous liquid,60,mL,bottle,CANERIN,ที.โอ. เมด
501671,econazole nitrate,1 g/100 g,cream,5,g,tube,ECON,เยนเนอร์ราลดรั๊กส์เฮ้าส์
503192,fluocinolone acetonide + neomycin sulfate,25 mg/100 g + 350 mg/100 g,cream,5,g,tube,SYNOLONE-N,ฟาร์สเป็ค
504336,borax + glycerol,12 g/100 g + 88 g/100 g,oromucosal solution,450,mL,bottle,GLYCERINE OF BORAX,วิทยาศรม (สาขา 2)
666224,fenoterol hydrobromide + ipratropium bromide,50 mcg/1 dose + 20 mcg/1 dose,"pressurised inhalation, solution",200,dose,actuation,AERODUOL,ห้างขายยาตราเจ็ดดาว
441286,norfloxacin,400 mg,tablet,,,tablet,SETOBLOX,ปัจจุบันโอสถ
443551,theophylline,125 mg,"capsule, hard",,,capsule,SINMALINE,เอส.เอส.พี. ลาบอราตอรี่
444253,diazepam,10 mg,tablet,,,tablet,SIPAM,สยามเภสัช
445690,sulfamethoxazole + trimethoprim,400 mg + 80 mg,tablet,,,tablet,SPECTRIM,ที.โอ. ฟาร์ม่า
446214,cefalexin,500 mg,"capsule, hard",,,capsule,SPORIDEX,"RANBAXY LABORATORIES, INDIA"
446233,cefalexin,500 mg,"capsule, hard",,,capsule,SPORIDEX,"RANBAXY, MALAYSIA"
447581,pseudoephedrine hydrochloride + triprolidine hydrochloride,60 mg + 2.5 mg,film-coated tablet,,,tablet,STARFED,ห้างขายยาตราเจ็ดดาว
661610,sulfadiazine,500 mg,tablet,,,tablet,SULFADIAZINE,อินแพคฟาร์มา
663684,insulin human,100 iu/1 mL,solution for injection,10,mL,vial,JUSLINE R,"GULF PHARMACEUTICAL INDUSTRIES, UNITED ARAB EMIRATES"
665556,morphine sulfate,20 mg,"prolonged-release capsule, hard",,,capsule,KAPANOL,"MAYNE PHARMA INTERNATIONAL, AUSTRALIA"
667130,progesterone,200 mg,"capsule, soft",,,capsule,UTROGESTAN,"LABORATOIRES BESINS INTERNATIONAL, FRANCE"
669394,"influenza type A virus vaccine, A/California/7/2009 (H1N1)pdm09-like virus + influenza type A virus vaccine, A/Switzerland/9715293/2013 (H3N2)-like virus + influenza type B virus vaccine, B/Phuket/3073/2013-like virus",9 mcg/0.5 mL + 9 mcg/0.5 mL + 9 mcg/0.5 mL,suspension for injection,0.1,mL,prefilled syr,INTANZA,"SANOFI PASTEUR, FRANCE"
499512,desoximetasone,250 mg/100 g,ointment,5,g,tube,ESPERSON,โอลิค
499531,desoximetasone,250 mg/100 g,ointment,50,g,tube,ESPERSON,โอลิค
500474,calamine + diphenhydramine hydrochloride,13.33 g/100 g + 1 g/100 g,cream,15,g,tube,M.D.,มิลาโน
505363,hydroquinone,4 g/100 g,cream,5,g,tube,CLARIDERM D.S.,"STIEFEL LABORATORIES, PAKISTAN"
451499,chloramphenicol,250 mg,coated tablet,,,tablet,T. FOURMYCIN,ที.แมน. ฟาร์มา
451888,cefaclor,100 mg,"capsule, hard",,,capsule,T.P. CEFCLOR,ที.พี. ดรัก แลบบอราทอรี่ส์ (พระราม 2)
457286,atenolol,50 mg,tablet,,,tablet,THERABLOC,ยูนิแล็บ ฟาร์มาซูติคอลส์
458267,thioridazine,50 mg,coated tablet,,,tablet,THIOMED,ยูโทเปี้ยน
501404,calamine + diphenhydramine hydrochloride + zinc oxide,11 g/100 mL + 1 g/100 mL + 3 g/100 mL,cutaneous liquid,60,mL,bottle,HAREX,บุคคโลเทรดดิ้ง
509805,lidocaine hydrochloride,9.6 g/100 g,cutaneous liquid,100,g,tube,STUD 100,"BUDELPACK RHYMNEY, U.K."
519955,cyanocobalamin + pyridoxine + thiamine,1 mg + 250 mg + 250 mg,film-coated tablet,,,tablet,RE-B FORTE,ยูนีซัน
672305,hepatitis A virus vaccine,160 iu/0.5 mL,suspension for injection,0.5,mL,prefilled syr,AVAXIM,"SANOFI PASTEUR, FRANCE"
457405,thiamine,10 mg,tablet,,,tablet,THIAMINE,แอคดอน
457480,thiamine,10 mg,tablet,,,tablet,THIAMINE HCL,พัฒนาการเภสัช
457700,thiamine,10 mg,tablet,,,tablet,THIAMINE HYDROCHLORIDE,เลิศสิงห์เภสัชกรรม
459598,cimetidine,200 mg,tablet,,,tablet,TISOMET,เรมี่ฟาร์ม
459844,ketotifen,1 mg,tablet,,,tablet,TODITEN,เลิศสิงห์เภสัชกรรม
498306,betamethasone + clotrimazole,100 mg/100 g + 1 g/100 g,cream,3,g,tube,FUNGIDERM-B,เกร๊ทเตอร์ฟาร์ม่า
498732,betamethasone + clotrimazole,100 mg/100 g + 1 g/100 g,cream,100,g,tube,SETOMIC,ปัจจุบันโอสถ
459270,doxazosin,1 mg,tablet,,,tablet,TINFOX,ยูนีซัน
432377,loperamide,2 mg,tablet,,,tablet,ROPA,ยูโทเปี้ยน
434714,loperamide,2 mg,tablet,,,tablet,R-TADIUM,โรต้าลาบอเร็ทตอรี่ส์
434981,rupatadine,10 mg,tablet,,,tablet,RUPAFIN,"J. URIACH, SPAIN"
439547,hydralazine hydrochloride + hydrochlorothiazide + reserpine,25 mg + 15 mg + 100 mcg,tablet,,,tablet,SER-AP-ES,โอลิค
441388,cinnarizine,25 mg,tablet,,,tablet,SETONAZINE,ปัจจุบันโอสถ
443598,hydroxyzine hydrochloride,10 mg,tablet,,,tablet,SINNY,วี.แอนด์.พี ลาบอราตอรี่
445193,loratadine,10 mg,tablet,,,tablet,SORATADINE,เอส.ที. กรุ๊ป ฟาร์ม่า
445619,amoxicillin,250 mg,"capsule, hard",,,capsule,SPECILLIN,ฟาร์สเป็ค
