tpu_code,active_ingredient,strength,form,amount_numerator,amount_numerator_unit,amount_denominator_unit,name,manufacturer_name
688207,fluorouracil,1 g/20 mL,solution for injection/infusion,20,mL,vial,5-FLUOROURACIL EBEWE,"EBEWE PHARMA, AUSTRIA"
108438,amlodipine,5 mg,film-coated tablet,,,tablet,AMLODIPINE,ไทยเมจิฟาร์มาซิวติคัล
142122,anastrozole,1 mg,film-coated tablet,,,tablet,FEMIZET,"FRESENIUS KABI ONCOLOGY, INDIA"
136728,alendronic acid,70 mg,tablet,,,tablet,MAXLEN,"RAFARM, HELLENIC"
109023,barnidipine hydrochloride,15 mg,"capsule, hard",,,capsule,HYPOCA,"YAMANOUCHI PHARMACEUTICAL, JAPAN"
136737,alendronic acid,70 mg,tablet,,,tablet,PLEOFIX,"AUROBINDO PHARMA, INDIA"
136744,alendronic acid,70 mg,tablet,,,tablet,RALENOST,"RANBAXY LABORATORIES, INDIA"
113753,aliskiren + hydrochlorothiazide,150 mg + 12.5 mg,film-coated tablet,,,tablet,RASILEZ HCT,"NOVARTIS PHARMA, GERMANY"
141852,fluorouracil,250 mg/5 mL,solution for injection/infusion,5,mL,vial,5-FU,"CHOONGWAE PHARMA, KOREA"
141978,fluorouracil,250 mg/5 mL,solution for injection/infusion,5,mL,vial,FLUORO-URACIL ROCHE,"F. HOFFMANN-LA ROCHE, SWITZERLAND"
108602,amlodipine,10 mg,tablet,,,tablet,AMLOD 10,ยูนีซัน
108656,amlodipine,10 mg,tablet,,,tablet,DETEN,สยามเภสัช
114385,amlodipine + telmisartan,10 mg + 80 mg,tablet,,,tablet,TWYNSTA,"CIPLA, INDIA"
106795,abciximab,10 mg/5 mL,solution for injection/infusion,5,mL,vial,REOPRO,"CENTOCOR, NETHERLANDS"
136763,alendronic acid + calcitriol,5 mg + 0.5 mcg,gastro-resistant tablet,,,tablet,MAXMARVIL,"YUYU PHARMA, KOREA"
108455,amlodipine,5 mg,tablet,,,tablet,AMLOC,"PFIZER, AUSTRALIA"
108866,amlodipine + olmesartan medoxomil,5 mg + 20 mg,film-coated tablet,,,tablet,NORMETEC,"DAIICHI SANKYO EUROPE, GERMANY"
114929,atorvastatin,40 mg,film-coated tablet,,,tablet,ATORVASTATIN SANDOZ,"LEK PHARMACEUTICALS, SLOVENIA"
136785,alendronic acid + colecalciferol,70 mg + 5600 iu,tablet,,,tablet,FOSAMAX PLUS,"FROSST IBERICA, SPAIN"
108845,amlodipine + atorvastatin,10 mg + 80 mg,film-coated tablet,,,tablet,CADUET,"GODECKE, GERMANY"
113776,aliskiren + hydrochlorothiazide,150 mg + 25 mg,film-coated tablet,,,tablet,RASILEZ HCT,"NOVARTIS PHARMA, GERMANY"
141909,fluorouracil,250 mg/5 mL,solution for injection/infusion,5,mL,vial,FIVOFLU,"DABUR PHARMA, INDONESIA"
141966,fluorouracil,250 mg/5 mL,solution for injection/infusion,5,mL,vial,FLUORO-URACIL ICN,"VALEANT PHARMACEUTICALS, SWITZERLAND"
108768,amlodipine + atorvastatin,5 mg + 80 mg,film-coated tablet,,,tablet,CADUET,"GODECKE, GERMANY"
142292,BCG vaccine,81 mg,powder for solution for injection,81,mg,vial,BCG-MEDAC,"NETHERLANDS VACCINE INSTITUTE, NETHERLANDS"
142341,bicalutamide,50 mg,film-coated tablet,,,tablet,BICALUTAMIDE-TEVA,"TEVA PHARMACEUTICAL, ISRAEL"
108813,amlodipine + atorvastatin,10 mg + 20 mg,film-coated tablet,,,tablet,CADUET,"PFIZER MANUFACTURING DEUTSCHLAND, GERMANY"
142146,azacitidine,100 mg,powder for suspension for injection,,,vial,VIDAZA,"BEN VENUE LABORATORIES, U.S.A."
106954,aspirin + clopidogrel,100 mg + 75 mg,film-coated tablet,,,tablet,COPLAVIX,"SANOFI WINTHROP, FRANCE"
142048,adalimumab,40 mg/0.8 mL,solution for injection,0.8,mL,vial,HUMIRA,"VETTER PHARMA, GERMANY"
112755,amlodipine + perindopril arginine,10 mg + 5 mg,tablet,,,tablet,COVERAM,"SERVIER, IRELAND"
142387,bicalutamide,150 mg,film-coated tablet,,,tablet,CASODEX,"ASTRAZENECA, GERMANY"
113782,aliskiren + hydrochlorothiazide,150 mg + 25 mg,film-coated tablet,,,tablet,RASILEZ HCT,"NOVARTIS FARMA, ITALY"
141950,fluorouracil,250 mg/5 mL,solution for injection/infusion,5,mL,vial,FLUORO-URACIL ICN,"I.C.N., SWITZERLAND"
107553,"activated protein c, recombinant human",20 mg,powder for solution for injection,,,vial,XIGRIS,"LILLY PHARMA, GERMANY"
113688,aliskiren,150 mg,film-coated tablet,,,tablet,RASILEZ,"NOVARTIS PHARMA, SWITZERLAND"
114964,atorvastatin,80 mg,film-coated tablet,,,tablet,LIPITOR,"PFIZER, IRELAND"
100080,bismuth subsalicylate,262 mg/15 mL,oral suspension,240,mL,bottle,GASTRO-BISMOL (ORANGE),บางกอกแล็ป แอนด์ คอสเมติค
106833,anagrelide,500 mcg,"capsule, hard",,,capsule,THROMBOREDUCTIN,"PFIZER MANUFACTURING DEUTSCHLAND, GERMANY"
141810,fluorouracil,250 mg/5 mL,solution for injection/infusion,5,mL,vial,5-FLUOROURACIL EBEWE,"EBEWE PHARMA, AUSTRIA"
141932,fluorouracil,250 mg/5 mL,solution for injection/infusion,5,mL,vial,FLUORO-URACIL,"HAUPT PHARMA WOLFRATSHAUSEN, GERMANY"
112772,amlodipine + perindopril arginine,10 mg + 10 mg,tablet,,,tablet,COVERAM,"SERVIER, IRELAND"
113748,aliskiren + amlodipine,300 mg + 10 mg,film-coated tablet,,,tablet,RASILAMLO,"NOVARTIS PHARMA, SWITZERLAND"
108536,amlodipine,5 mg,tablet,,,tablet,LOVAS,มาซา แลบ
108543,amlodipine,5 mg,tablet,,,tablet,NARVIN 5,ที.โอ. เคมีคอลส์ (1979) (กรุงเทพฯ)
106748,calcium carbonate + sodium alginate + sodium bicarbonate,187.5 mg + 250 mg + 106.5 mg,chewable tablet,,,tablet,GAVISCON DUAL ACTION,"RECKITT BENCKISER HEALTHCARE, U.K."
142497,bortezomib,3.5 mg,powder for solution for injection,,,vial,VELCADE,"PIERRE FABRE MEDICAMENT PRODUCTION, FRANCE"
142961,carmustine,7.7 mg,implant,,,implant,GLIADEL WAFER,"GUILFORD PHARMACEUTICALS, U.S.A."
106949,aspirin + clopidogrel,75 mg + 75 mg,film-coated tablet,,,tablet,COPLAVIX,"SANOFI WINTHROP, FRANCE"
114938,atorvastatin,40 mg,film-coated tablet,,,tablet,LIPITOR,"GODECKE, GERMANY"
142053,altretamine,50 mg,"capsule, hard",,,capsule,HEXALEN,"A.A.I. PHARMA, U.S.A."
108850,amlodipine + atorvastatin,10 mg + 80 mg,film-coated tablet,,,tablet,CADUET,"PFIZER MANUFACTURING DEUTSCHLAND, GERMANY"
142413,bleomycin sulfate,15 unit,powder for solution for injection,,,vial,BEMOCIN,"DABUR PHARMA, INDIA"
113805,aliskiren + hydrochlorothiazide,300 mg + 12.5 mg,film-coated tablet,,,tablet,RASILEZ HCT,"NOVARTIS FARMA, ITALY"
113814,aliskiren + hydrochlorothiazide,300 mg + 25 mg,film-coated tablet,,,tablet,RASILEZ HCT,"NOVARTIS PHARMA, GERMANY"
108641,amlodipine,10 mg,tablet,,,tablet,AMLOPINE 10,เบอร์ลินฟาร์มาซูติคอลอินดัสตรี้
108660,amlodipine,10 mg,tablet,,,tablet,LOVAS,มาซา แลบ
114363,amlodipine + telmisartan,10 mg + 40 mg,tablet,,,tablet,TWYNSTA,"CIPLA, INDIA"
114972,atorvastatin,80 mg,film-coated tablet,,,tablet,LIPITOR,"PFIZER PHARMACEUTICALS, PUERTO RICO"
114901,atorvastatin,20 mg,film-coated tablet,,,tablet,XARATOR,"PFIZER, IRELAND"
142200,azathioprine,50 mg,film-coated tablet,,,tablet,IMUPRIN 50,"REMEDICA, CYPRUS"
141875,fluorouracil,250 mg/5 mL,solution for injection/infusion,5,mL,vial,DBL FLUOROURACIL,"HOSPIRA, AUSTRALIA"
113769,aliskiren + hydrochlorothiazide,150 mg + 12.5 mg,film-coated tablet,,,tablet,RASILEZ HCT,"NOVARTIS FARMA, ITALY"
106822,anagrelide,500 mcg,"capsule, hard",,,capsule,AGRYLIN,"TYCO HEALTHCARE, U.S.A."
114889,atorvastatin,20 mg,film-coated tablet,,,tablet,ATORVASTATIN SANDOZ,"LEK PHARMACEUTICALS, SLOVENIA"
122298,chondroitin sulfate sodium + glucosamine sulfate,600 mg + 750 mg,powder for oral solution,,,sachet,ARTROFORT COMPLEX,"FINE FOODS, ITALY"
100203,cimetidine,200 mg,tablet,,,tablet,CIDIMET 200,บุคคโลเทรดดิ้ง
100235,cimetidine,200 mg,tablet,,,tablet,CIMAX 200,ปับลิค ฟาร์มาซูติคอล แลบ
100337,cimetidine,200 mg,tablet,,,tablet,CIMET PIP 200,เพรซิเดนท์ อินเตอร์ ฟาร์มา
100424,cimetidine,200 mg,tablet,,,tablet,CIMETIDINE,เภสัชกรรมทหาร
100566,cimetidine,200 mg,tablet,,,tablet,COCIDINE 200,ชุมชนเภสัชกรรม
100578,cimetidine,200 mg,tablet,,,tablet,CYMET,วี.เอส. ฟาร์ม่า
100756,cimetidine,200 mg,tablet,,,tablet,METADINE,ปัจจุบันโอสถ
100870,cimetidine,200 mg,tablet,,,tablet,PHIHACIMETAG,ฟีฮาแล็บ
100901,cimetidine,200 mg,tablet,,,tablet,PROMET-200,มิลลิเมด
100955,cimetidine,200 mg,tablet,,,tablet,SHOR' S MIDINE,โยคีมาร์เก็ตติ้ง
100993,cimetidine,200 mg,tablet,,,tablet,SINCIMET 200,เอส.เอส.พี. ลาบอราตอรี่
101273,cimetidine,400 mg,film-coated tablet,,,tablet,CENCAMET W 400,ฟาร์มาสันต์แล็บบอราตอรี่ส์
101391,cimetidine,400 mg,film-coated tablet,,,tablet,CIMETIDINE,เลิศสิงห์เภสัชกรรม
101410,cimetidine,400 mg,film-coated tablet,,,tablet,CIMETIDINE,สหแพทย์เภสัช
143189,ciclosporin,100 mg/1 mL,oral solution,50,mL,bottle,SANDIMMUN NEORAL,"DELPHARM HUNINGUE, FRANCE"
100681,cimetidine,200 mg,tablet,,,tablet,HOMET-200,มาซา แลบ
100741,cimetidine,200 mg,tablet,,,tablet,MERGAMET 200,วี.แอนด์.พี ลาบอราตอรี่
101176,cimetidine,200 mg,tablet,,,tablet,ZOLINTAB,สหแพทย์เภสัช
102503,cimetidine,400 mg,film-coated tablet,,,tablet,CIMETSTAR-400,ห้างขายยาตราเจ็ดดาว
101596,cimetidine,400 mg,film-coated tablet,,,tablet,CLINIMET-400 FC,บางกอกแล็ป แอนด์ คอสเมติค
101793,cimetidine,400 mg,film-coated tablet,,,tablet,METIDINE-F,เวสโก ฟาร์มาซูติคอล
101819,cimetidine,400 mg,film-coated tablet,,,tablet,MILAMET 400,มิลาโน
102640,cimetidine,400 mg,film-coated tablet,,,tablet,ULCENON,ยูนีซัน
102189,cimetidine,400 mg,film-coated tablet,,,tablet,ULCIMET 400,ฟาร์มา ซัพพลาย
102519,cimetidine,400 mg,film-coated tablet,,,tablet,CIMIDINE (WHITE) 400,เบอร์ลินฟาร์มาซูติคอลอินดัสตรี้
101577,cimetidine,400 mg,film-coated tablet,,,tablet,CITIMET-400,นิวไลฟ์ฟาร์ม่า
101861,cimetidine,400 mg,film-coated tablet,,,tablet,PANTIDINE-F,แอล.บี.เอส. แลบบอเรตอรี่
101900,cimetidine,400 mg,film-coated tablet,,,tablet,PEPTIDINE 400,บูรพาโอสถ
101985,cimetidine,400 mg,film-coated tablet,,,tablet,SEATIDINE 400,ซีฟาม
102039,cimetidine,400 mg,film-coated tablet,,,tablet,SIMEX,บี.เอ็ล.ฮั้ว
142409,bicalutamide,50 mg,film-coated tablet,,,tablet,PMS-BICALUTAMIDE,"PHARMASCIENCE, CANADA"
114371,amlodipine + telmisartan,5 mg + 80 mg,tablet,,,tablet,TWYNSTA,"CIPLA, INDIA"
108948,amlodipine + valsartan,5 mg + 80 mg,film-coated tablet,,,tablet,EXFORGE,"NOVARTIS PHARMA, SWITZERLAND"
102629,cimetidine,400 mg,film-coated tablet,,,tablet,STOMEDINE,โอสถอินเตอร์ แลบบอราทอรีส์
102170,cimetidine,400 mg,film-coated tablet,,,tablet,ULCIMET 400,โปลิฟาร์ม
106880,clopidogrel,75 mg,film-coated tablet,,,tablet,CERUVIN,"RANBAXY LABORATORIES, INDIA"
142105,anastrozole,1 mg,film-coated tablet,,,tablet,ARIMIDEX,"ASTRAZENECA, U.K."
100290,cimetidine,200 mg,tablet,,,tablet,CIMEITDINE,ลิวินเนอร์ ฟาร์มาซูติคอล
100300,cimetidine,200 mg,tablet,,,tablet,CIMET,มาตรฐานเภสัช
100545,cimetidine,200 mg,tablet,,,tablet,CLINIMET-200,บางกอกแล็ป แอนด์ คอสเมติค
100606,cimetidine,200 mg,tablet,,,tablet,DUODIN,แอล.บี.เอส. แลบบอเรตอรี่
100668,cimetidine,200 mg,tablet,,,tablet,GASTASIL,ฮีโร่มัยซิน ฟาร์ม่า
100760,cimetidine,200 mg,tablet,,,tablet,METAMET,เคมีภัณฑ์ เมดิคอล
100843,cimetidine,200 mg,tablet,,,tablet,PEDEMET-200,ไทย พี.ดี. เคมีคอล
100862,cimetidine,200 mg,tablet,,,tablet,PEPTIMET-200,บางกอกแล็ป แอนด์ คอสเมติค
101239,cimetidine,400 mg,film-coated tablet,,,tablet,C.M.D.,ไทยนครพัฒนา
101294,cimetidine,400 mg,film-coated tablet,,,tablet,CIAMET-400,ปรูฟฟ์
101423,cimetidine,400 mg,film-coated tablet,,,tablet,CIMETIDINE,องค์การเภสัชกรรม
101481,cimetidine,400 mg,film-coated tablet,,,tablet,CIMETIDINE 400,อินแพคฟาร์มา
102535,cimetidine,400 mg,film-coated tablet,,,tablet,CITIDINE,แอตแลนติค
101651,cimetidine,400 mg,film-coated tablet,,,tablet,DUODIN-400,แอล.บี.เอส. แลบบอเรตอรี่
101937,cimetidine,400 mg,film-coated tablet,,,tablet,PINMET-400,วี.เอส. ฟาร์ม่า
102617,cimetidine,400 mg,film-coated tablet,,,tablet,POSE-CM,ยูโทเปี้ยน
102136,cimetidine,400 mg,film-coated tablet,,,tablet,TYMET,โปลิฟาร์ม
102143,cimetidine,400 mg,film-coated tablet,,,tablet,ULCACIN 400,ยูโทเปี้ยน
102655,cimetidine,400 mg,film-coated tablet,,,tablet,ULSAMET 400,บูรพาโอสถ
106908,clopidogrel,75 mg,film-coated tablet,,,tablet,CLOPIDOGREL,"EMCURE PHARMACEUTICALS, INDIA"
108558,amlodipine,5 mg,tablet,,,tablet,NORVASC,"PFIZER, AUSTRALIA"
142179,azathioprine,50 mg,tablet,,,tablet,AZATHIOPRINE,"TROIKAA PHARMACEUTICALS, INDIA"
136759,alendronic acid,70 mg,film-coated tablet,,,tablet,ALENDRONATE SANDOZ,"LEK PHARMACEUTICALS, SLOVENIA"
108440,amlodipine,5 mg,tablet,,,tablet,AMCARDIA-5,"UNIQUE PHARMACEUTICAL LABORATORIES, INDIA"
114858,atorvastatin,10 mg,film-coated tablet,,,tablet,LIPITOR,"GODECKE, GERMANY"
115075,bezafibrate,200 mg,film-coated tablet,,,tablet,BEZALIP,"CENEXI, FRANCE"
108747,amlodipine + atorvastatin,5 mg + 40 mg,film-coated tablet,,,tablet,CADUET,"GODECKE, GERMANY"
112740,amlodipine + perindopril arginine,5 mg + 5 mg,tablet,,,tablet,COVERAM,"SERVIER, IRELAND"
114917,atorvastatin,40 mg,film-coated tablet,,,tablet,ATORSAN,"LEK PHARMACEUTICALS, SLOVENIA"
115068,bezafibrate,200 mg,film-coated tablet,,,tablet,POLYZALIP,ฟาร์มาสันต์แล็บบอราตอรี่ส์
142069,altretamine,50 mg,"capsule, hard",,,capsule,HEXALEN,"APPLIED ANALYTICAL, U.S.A."
114836,atorvastatin,10 mg,film-coated tablet,,,tablet,ATORSAN,"LEK PHARMACEUTICALS, SLOVENIA"
115006,bezafibrate,200 mg,film-coated tablet,,,tablet,BEZACHOL,บางกอกแล็ป แอนด์ คอสเมติค
115109,bezafibrate,200 mg,film-coated tablet,,,tablet,EVICTA,โปลิฟาร์ม
115113,bezafibrate,200 mg,film-coated tablet,,,tablet,LIPOBEZ,ห้างขายยาตราเจ็ดดาว
115121,bezafibrate,200 mg,film-coated tablet,,,tablet,RASET,ยูนีซัน
106920,clopidogrel,75 mg,film-coated tablet,,,tablet,PLAVIX (ACCESS PROGRAM),"SANOFI WINTHROP, FRANCE"
143968,ciclosporin,100 mg/1 mL,oral solution,50,mL,bottle,SANDA,"OKASA PHARMA, INDIA"
143780,ciclosporin,25 mg,"capsule, hard",,,capsule,GENGRAF,"ABBOTT, U.S.A."
106898,clopidogrel,75 mg,film-coated tablet,,,tablet,CLOPIDOGREL,"CADILA HEALTHCARE, INDIA"
142318,bicalutamide,50 mg,film-coated tablet,,,tablet,BICAL-50,"INTAS PHARMACEUTICALS, INDIA"
142339,bicalutamide,50 mg,film-coated tablet,,,tablet,BICALUTAMIDE SANDOZ,"SANDOZ, ARGENTINA"
109010,barnidipine hydrochloride,10 mg,"capsule, hard",,,capsule,HYPOCA,"YAMANOUCHI PHARMACEUTICAL, JAPAN"
109034,barnidipine hydrochloride,10 mg,"prolonged-release capsule, hard",,,capsule,HYPOCA,"ASTELLAS TOKAI, JAPAN"
117832,celecoxib,400 mg,"capsule, hard",,,capsule,CELEBREX,"PFIZER PHARMACEUTICALS, PUERTO RICO"
143018,chlorambucil,2 mg,film-coated tablet,,,tablet,LEUKERAN,"GLAXO WELLCOME OPERATIONS, U.K."
108821,amlodipine + atorvastatin,10 mg + 40 mg,film-coated tablet,,,tablet,CADUET,"GODECKE, GERMANY"
106674,calcium carbonate + sodium alginate + sodium bicarbonate,170 mg + 100 mg + 25 mg,chewable tablet,,,tablet,GAVISCON,"RECKITT BENCKISER HEALTHCARE, U.K."
108969,amlodipine + valsartan,10 mg + 160 mg,film-coated tablet,,,tablet,EXFORGE,"NOVARTIS PHARMA, SWITZERLAND"
114787,acipimox,250 mg,"capsule, hard",,,capsule,OLBETAM,"PFIZER, ITALY"
113690,aliskiren,300 mg,film-coated tablet,,,tablet,RASILEZ,"NOVARTIS FARMA, ITALY"
142237,azathioprine,50 mg,film-coated tablet,,,tablet,IMURAN,"GLAXO WELLCOME OPERATIONS, U.K."
115052,bezafibrate,200 mg,tablet,,,tablet,LIPOLIP,ที.โอ. เมด
106753,calcium carbonate + sodium alginate + sodium bicarbonate,325 mg/10 mL + 500 mg/10 mL + 213 mg/10 mL,oral suspension,150,mL,bottle,GAVISCON DUAL ACTION,"RECKITT BENCKISER HEALTHCARE, U.K."
870338,calcium carbonate + sodium alginate + sodium bicarbonate,325 mg/10 mL + 500 mg/10 mL + 213 mg/10 mL,oral suspension,10,mL,sachet,GAVISCON DUAL ACTION,"RECKITT BENCKISER HEALTHCARE, U.K."
142599,busulfan,2 mg,tablet,,,tablet,MYLERAN,"GLAXO WELLCOME OPERATIONS, U.K."
137281,cyanocobalamin + dexamethasone + indometacin + pyridoxine + thiamine,100 mcg + 0.5 mg + 25 mg + 25 mg + 50 mg,"capsule, hard",,,capsule,TRANKAL,พอนด์เคมีคอล
100051,bismuth subsalicylate,262 mg/15 mL,oral suspension,240,mL,bottle,GASMOL,มิลลิเมด
142356,bicalutamide,50 mg,film-coated tablet,,,tablet,BYPRO,"DABUR PHARMA, INDIA"
106690,calcium carbonate + sodium alginate + sodium bicarbonate,80 mg/5 mL + 250 mg/5 mL + 133.5 mg/5 mL,oral suspension,150,mL,bottle,GAVISCON,"RECKITT BENCKISER HEALTHCARE, U.K."
143094,ciclosporin,25 mg,"capsule, soft",,,capsule,CICLOSPORIN SANDOZ,"SALUTAS PHARMA, GERMANY"
136700,alendronic acid,70 mg,tablet,,,tablet,FOSAMAX,"MERCK SHARP & DOHME, ITALY"
108884,amlodipine + olmesartan medoxomil,10 mg + 40 mg,film-coated tablet,,,tablet,NORMETEC,"DAIICHI SANKYO EUROPE, GERMANY"
122280,chondroitin sulfate + glucosamine sulfate,600 mg + 750 mg,powder for oral solution,,,sachet,FLEXSA PLUS,เมก้า ไลฟ์ไซแอ็นซ์
142133,arsenic trioxide,1 mg/1 mL,solution for injection,1,mL,ampoule,ASADIN,"TTY BIOPHARM, TAIWAN"
100046,bismuth subsalicylate,524 mg,tablet,,,tablet,GASTRO-BISMOL 524,บางกอกแล็ป แอนด์ คอสเมติค
127111,calcium pantothenate + ibuprofen,25 mg + 200 mg,"capsule, hard",,,capsule,RUMANOK A,เฉลิมชัยเภสัช
143136,ciclosporin,25 mg,"capsule, soft",,,capsule,EQUORAL,"TEVA, CZECH"
143158,ciclosporin,50 mg,"capsule, soft",,,capsule,EQUORAL,"IVAX PHARMACEUTICALS, CZECH"
111437,cilazapril,2.5 mg,film-coated tablet,,,tablet,INHIBACE,"ROCHE FARMA, SPAIN"
102808,cimetidine,50 mg/5 mL,oral suspension,240,mL,bottle,LIQUID ZANTADINE 200,เลิศสิงห์เภสัชกรรม
108723,amlodipine + atorvastatin,5 mg + 20 mg,film-coated tablet,,,tablet,CADUET,"GODECKE, GERMANY"
108897,amlodipine + valsartan,5 mg + 80 mg,film-coated tablet,,,tablet,EXFORGE,"NOVARTIS FARMACEUTICA, SPAIN"
142373,bicalutamide,50 mg,film-coated tablet,,,tablet,CALUMID,"GEDEON RICHTER, HUNGARY"
115047,bezafibrate,200 mg,tablet,,,tablet,LIPOLIP,ที.โอ. ฟาร์ม่า
108429,amlodipine,2.5 mg,film-coated tablet,,,tablet,AMLODIPINE,ไทยเมจิฟาร์มาซิวติคัล
108706,amlodipine + atorvastatin,5 mg + 10 mg,film-coated tablet,,,tablet,CADUET,"GODECKE, GERMANY"
108710,amlodipine + atorvastatin,5 mg + 10 mg,film-coated tablet,,,tablet,CADUET,"PFIZER MANUFACTURING DEUTSCHLAND, GERMANY"
100033,bismuth subsalicylate,262 mg,tablet,,,tablet,BRISTROL,เภสัชกรรมศรีประสิทธิ์
142523,buserelin acetate,15 mg/10 g,"nasal spray, solution",,,bottle,SUPREFACT E,"HOECHST, GERMANY"
108504,amlodipine,5 mg,tablet,,,tablet,AMLOPINE,เบอร์ลินฟาร์มาซูติคอลอินดัสตรี้
107106,aspirin + dipyridamole,25 mg + 200 mg,"prolonged-release capsule, hard",,,capsule,AGGRENOX,"BOEHRINGER INGELHEIM, GERMANY"
114940,atorvastatin,40 mg,film-coated tablet,,,tablet,LIPITOR,"PFIZER, IRELAND"
114955,atorvastatin,40 mg,film-coated tablet,,,tablet,XARATOR,"PFIZER, IRELAND"
122312,ascorbic acid + calcium + chondroitin sulfate + glucosamine sulfate,75 mg + 50 mg + 100 mg + 410 mg,"capsule, soft",,,capsule,GLUCOSAMINE HI STRENGTH WITH CHONDROITIN,เมก้า ไลฟ์ไซแอ็นซ์
142421,bleomycin sulfate,15 unit,powder for solution for injection,,,vial,BEMOCIN,"FRESENIUS KABI ONCOLOGY, INDIA"
127107,calcium pantothenate + ibuprofen,25 mg + 200 mg,"capsule, hard",,,capsule,RITA,เฉลิมชัยเภสัช
142957,carmustine,100 mg,powder for solution for injection,,,vial,BICNU,"BEN VENUE LABORATORIES, U.S.A."
142534,buserelin acetate,0.1 mg,"nasal spray, solution",,,bottle,SUPREFACT NASAL,"SANOFI-AVENTIS, GERMANY"
857910,calcium carbonate + sodium alginate + sodium bicarbonate,80 mg/5 mL + 250 mg/5 mL + 133.5 mg/5 mL,oral suspension,300,mL,bottle,GAVISCON,"RECKITT BENCKISER HEALTHCARE, U.K."
870317,calcium carbonate + sodium alginate + sodium bicarbonate,80 mg/5 mL + 250 mg/5 mL + 133.5 mg/5 mL,oral suspension,10,mL,sachet,GAVISCON,"RECKITT BENCKISER HEALTHCARE, U.K."
